鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
鼓山區,租賃房屋,高雄市鼓山區文信路２２６號,0.0,,,,1130730,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住宅,鋼筋混凝土,1090619,26.44,35,1,35,有,無,有,14500,548,,0.0,0,,RPPNMLLKQHJGFAE77CC,分租套房,無,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
鼓山區,租賃房屋,高雄市鼓山區文信路２２６號,0.0,,,,1130731,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住宅,鋼筋混凝土,1090619,23.14,35,1,35,有,無,有,13000,562,,0.0,0,,RPQNMLLKQHJGFAE87CC,分租套房,無,1130731~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
苓雅區,租賃房屋,高雄市苓雅區四維三路５９號５樓,0.0,,,,1130805,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690529,16.52,6,0,6,有,無,有,6450,390,,0.0,0,租金總額含水費；,RPQNMLLKQHJGFBE97CC,分租套房,無,1130805~1140731,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
苓雅區,租賃房屋,高雄市苓雅區永康街９７.９９號,0.0,,,,1130802,土地0建物0車位0,全,3,透天厝,,加強磚造,0571002,16.52,22,1,22,有,無,有,6700,406,,0.0,0,高雄市永康街97、99號，二個門牌為打通的格局．租金總額含水費；,RPRNMLLKQHJGFBE08CC,分租套房,無,1130802~1140331,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
苓雅區,租賃房屋,高雄市苓雅區廣東二街５７號,0.0,,,,1130729,土地0建物0車位0,全,2,透天厝,,加強磚造,0630528,16.52,15,0,15,有,無,有,7000,424,,0.0,0,租金總額含水費；,RPTNMLLKQHJGFBE28CC,分租套房,無,1130729~1140731,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
新興區,租賃房屋,高雄市新興區忠孝一路２３９巷４３號,0.0,,,,1130731,土地0建物0車位0,全,2,透天厝,,加強磚造,0521021,16.52,8,0,8,有,無,有,7300,442,,0.0,0,租金總額含水費；,RPUNMLLKQHJGFBE38CC,分租套房,無,1130731~1140731,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
苓雅區,租賃房屋,高雄市苓雅區武嶺街２１巷３５號,0.0,,,,1130728,土地0建物0車位0,全,5,透天厝,住家用,鋼筋混凝土造,1030424,16.52,34,1,34,有,無,有,7000,424,,0.0,0,租金總額含水費；其他另收每月公共水電費200元；,RPVNMLLKQHJGFBE48CC,分租套房,無,1130728~1140731,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
新興區,租賃房屋,高雄市新興區忠孝一路２３９巷４３號,0.0,,,,1130806,土地0建物0車位0,全,2,透天厝,,加強磚造,0521021,13.22,8,0,8,有,無,有,6500,492,,0.0,0,租金總額含水費；,RPWNMLLKQHJGFBE58CC,分租套房,無,1130806~1140831,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
前鎮區,租賃房屋,高雄市前鎮區天山路２３號,0.0,,,,1130730,土地0建物0車位0,全,7,透天厝,住家用,鋼筋混凝土,1070115,16.52,49,0,49,有,無,有,6400,387,,0.0,0,,RPPNMLLKQHJGFCE97CC,分租套房,無,1130801~1140731,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
前鎮區,租賃房屋,高雄市前鎮區天山路２３號,0.0,,,,1130731,土地0建物0車位0,全,7,透天厝,住家用,鋼筋混凝土,1070115,16.52,49,0,49,有,無,有,6500,393,,0.0,0,,RPQNMLLKQHJGFCE08CC,分租套房,無,1130801~1140731,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
前鎮區,租賃房屋,高雄市前鎮區天山路２３號,0.0,,,,1130729,土地0建物0車位0,全,7,透天厝,住家用,鋼筋混凝土,1070115,16.52,49,0,49,有,無,有,6300,381,,0.0,0,,RPRNMLLKQHJGFCE18CC,分租套房,無,1130729~1140731,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
前鎮區,租賃房屋,高雄市前鎮區天山路２３號,0.0,,,,1130802,土地0建物0車位0,全,7,透天厝,住家用,鋼筋混凝土,1070115,16.52,49,0,49,有,無,有,6500,393,,0.0,0,,RPTNMLLKQHJGFCE38CC,分租套房,無,1130802~1140731,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
三民區,租賃房屋,高雄市三民區山東街３７巷５號５樓,0.0,,,,1130729,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710226,16.52,9,0,9,有,無,有,5300,321,,0.0,0,租金總額含水費；,RPPNMLLKQHJGFDE08CC,分租套房,無,1130729~1131231,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
三民區,租賃房屋,高雄市三民區山東街３７巷５號５樓,0.0,,,,1130729,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710226,16.52,9,0,9,有,無,有,5000,303,,0.0,0,租金總額含水費；,RPQNMLLKQHJGFDE18CC,分租套房,無,1130729~1131231,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
三民區,租賃房屋,高雄市三民區旅順街９６號５樓,0.0,,,,1130729,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710226,16.52,12,0,12,有,無,有,6800,412,,0.0,0,租金總額含水費；,RPRNMLLKQHJGFDE28CC,分租套房,無,1130729~1140731,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
三民區,租賃房屋,高雄市三民區建國三路４３７號３樓之２,0.0,,,,1130802,土地0建物0車位0,三層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820227,23.14,18,0,18,有,有,有,9500,411,,0.0,0,租金總額含水費；租賃建物部分範圍，且未計入共有部分面積；,RPTNMLLKQHJGFDE48CC,分租套房,有,1130901~1140831,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
左營區,租賃房屋,高雄市左營區城峰路１２號３F-７,8.69,住,,,1130720,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970410,52.82,2,1,1,有,有,有,15366,291,,0.0,0,,RPPNMLLKQHJGFEE18CC,整棟(戶)出租,有,1130805~1140804,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
橋頭區,租賃房屋+車位,高雄市橋頭區橋新七路６８號１５樓,0.0,,,,1130731,土地0建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120418,103.98,2,1,1,有,有,有,22000,212,坡道平面,24.41,0,租金總額含管理費；,RPPNMLLKQHJGFFE28CC,整棟(戶)出租,有,1130808~1140807,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
鳳山區,租賃房屋,高雄市鳳山區三民路１８號,0.0,,,,1130729,土地0建物0車位0,見其他登記事項,15,住宅大樓(11層含以上有電梯),店舖,鋼筋混凝土造,1100104,16.52,5,0,5,有,有,有,8500,515,,0.0,0,租金總額含水費；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLLKQHJGFGE38CC,分租套房,有,1130729~1140731,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
鳳山區,租賃房屋,高雄市鳳山區誠德街１２１號７樓,0.0,,,,1130809,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,0890725,153.36,3,2,2,有,有,有,19000,124,,0.0,0,租金總額含管理費；,RPQNMLLKQHJGFGE48CC,整棟(戶)出租,有,1130901~1140831,有,冷氣、熱水器、洗衣機、電視機、冰箱,
前金區,租賃房屋,高雄市前金區允文街５１號８樓之２,0.0,,,,1130810,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940624,47.09,1,1,1,有,有,有,14000,297,,0.0,0,,RPPNMLMKQHJGFAE87CC,獨立套房,有,1130820~1140819,有,冷氣、熱水器、洗衣機、冰箱,
前金區,租賃房屋,高雄市前金區六合二路１５１巷２號１０樓之５,0.0,,,,1130811,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1070712,89.7,2,2,1,有,有,有,23000,256,,0.0,0,承租人為外籍人士,RPQNMLMKQHJGFAE97CC,整棟(戶)出租,有,1130901~1140831,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
鼓山區,租賃房屋,高雄市鼓山區美術東八街２０號６樓,0.0,,,,1130811,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010710,95.15,2,2,1,有,有,有,23000,242,,0.0,0,,RPRNMLMKQHJGFAE08CC,整棟(戶)出租,有,1130811~1140810,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
鼓山區,租賃房屋+車位,高雄市鼓山區青海路５７號七樓,0.0,,,,1130718,土地0建物1車位1,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020619,281.39,4,2,3,有,有,有,62000,220,坡道平面,28.39,0,租金總額含管理費；續租案件；,RPSNMLMKQHJGFAE18CC,整棟(戶)出租,有,1130718~1140717,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
鼓山區,租賃房屋+車位,高雄市鼓山區美術東四路６９８號三樓之２,0.0,,,,1130718,土地0建物1車位1,三層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1120920,97.93,1,1,1,有,有,有,20050,205,坡道平面,21.33,0,租金已扣除管理費1950元,RPTNMLMKQHJGFAE28CC,獨立套房,有,1130718~1140717,有,冷氣、熱水器、洗衣機、電視機、冰箱,
新興區,租賃房屋,高雄市新興區七賢二路５５號１０樓之７,5.19,商,,,1130720,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060424,79.42,2,1,1,有,有,有,25000,315,,0.0,0,多人共同承租2；,RPPNMLMKQHJGFBE97CC,整棟(戶)出租,有,1130720~1140619,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般包租
苓雅區,租賃房屋,高雄市苓雅區建國一路５９號５樓,0.0,,,,1130726,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0701224,19.5,4,0,4,有,無,有,10500,538,,0.0,0,租金總額含水費；網路費；其他公電、第四台；,RPQNMLMKQHJGFBE08CC,分租套房,無,1130726~1140725,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
苓雅區,租賃房屋,高雄市苓雅區永富街１１０號３樓,0.0,,,,1130807,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),公寓,鋼筋混凝土結構造,0750410,123.10000000000001,4,1,2,有,無,無,13500,110,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件。,RPSNMLMKQHJGFBE28CC,整棟(戶)出租,無,1130815~1140814,無,冷氣,社會住宅包租轉租
苓雅區,租賃房屋,高雄市苓雅區三多四路１０６之７號４樓之７,0.0,,,,1130805,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1121109,57.08,1,0,1,有,有,有,20000,350,,0.0,0,,RPTNMLMKQHJGFBE38CC,獨立套房,有,1130815~1140214,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租
苓雅區,租賃房屋,高雄市苓雅區仁義街２５號１２樓之１,0.0,,,,1130810,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930303,83.0,2,2,1,有,有,有,20000,241,,0.0,0,,RPUNMLMKQHJGFBE48CC,整棟(戶)出租,有,1130901~1140831,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
新興區,租賃房屋,高雄市新興區興華路２７之３號,0.0,,,,1130809,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700401,112.37,3,2,2,有,無,無,14000,125,,0.0,0,多人共同承租2；,RPVNMLMKQHJGFBE58CC,整棟(戶)出租,無,1130812~1140211,無,冷氣、熱水器、冰箱,
苓雅區,租賃房屋,高雄市苓雅區安樂路５６巷７之４號,0.0,,,,1130801,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681002,66.47,3,2,1,有,無,有,15000,226,,0.0,0,續租案件；,RPWNMLMKQHJGFBE68CC,整棟(戶)出租,無,1130830~1140829,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
小港區,租賃房屋,高雄市小港區飛機路６００號,0.0,,,,1130727,土地0建物0車位0,全,1,透天厝,住家用,加強磚造,0570330,10.64,7,0,7,有,無,有,5700,536,,0.0,0,租金總額含網路費；其他第四台；含增建或未登記建物；,RPPNMLMKQHJGFCE08CC,分租套房,無,1130801~1140731,無,冷氣、電視機、冰箱、有線電視、網路,一般代管
前鎮區,租賃房屋,高雄市前鎮區新光路２１號２９樓之５,0.86,商,,,1130806,土地2建物1車位0,二十九層,39,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0880209,39.59,1,1,1,有,有,有,10500,265,,0.0,0,,RPRNMLMKQHJGFCE28CC,獨立套房,有,1130810~1140809,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般包租
小港區,租賃房屋,高雄市小港區義興街７號１２樓,0.0,,,,1130722,土地0建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830316,110.13,3,2,2,有,有,有,13500,123,,0.0,0,,RPSNMLMKQHJGFCE38CC,整棟(戶)出租,有,1130726~1140725,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
小港區,租賃房屋,高雄市小港區康莊路１７４之１號,0.0,,,,1130723,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0711110,93.78999999999999,3,2,2,有,無,有,7500,80,,0.0,0,,RPTNMLMKQHJGFCE48CC,整棟(戶)出租,無,1130801~1140731,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
前鎮區,租賃房屋,高雄市前鎮區崗山南街６號七樓之２,0.0,,,,1130730,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811216,88.36,2,2,2,有,有,有,13000,147,,0.0,0,續租案件；,RPUNMLMKQHJGFCE58CC,整棟(戶)出租,有,1130803~1140802,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
前鎮區,租賃房屋,高雄市前鎮區管仲南路３６２號,0.0,,,,1130718,土地0建物1車位0,一層,15,店面(店鋪),住商用,鋼筋混凝土結構造,0960126,121.49,0,2,1,有,有,無,30000,247,,0.0,0,不承租車位，已扣除車位面積租金總額含稅；其他二代健保；,RPVNMLMKQHJGFCE68CC,,有,1130819~1140818,有,冷氣,
三民區,租賃房屋,高雄市三民區愛國路９７號５樓之１６,0.0,,,,1130731,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0950726,23.21,1,0,1,有,有,無,5900,254,,0.0,0,,RPPNMLMKQHJGFDE18CC,獨立套房,有,1130805~1140804,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
三民區,租賃房屋,高雄市三民區博愛一路１號１３樓之９,0.0,,,,1130719,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0710401,38.18,1,0,1,有,有,有,9000,236,,0.0,0,,RPQNMLMKQHJGFDE28CC,獨立套房,無,1130719~1140718,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
三民區,租賃房屋,高雄市三民區愛國路９７號５樓之２６,0.0,,,,1130731,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0950726,16.08,1,0,1,有,有,無,4500,280,,0.0,0,,RPRNMLMKQHJGFDE38CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
三民區,租賃房屋,高雄市三民區愛國路９９號６樓之１８,0.0,,,,1130807,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0950726,22.049999999999997,1,0,1,有,有,無,5200,236,,0.0,0,續租案件；,RPSNMLMKQHJGFDE48CC,獨立套房,有,1130821~1140220,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
三民區,租賃房屋,高雄市三民區建工路６０６號,0.0,,,,1130724,土地0建物1車位0,見其他登記事項,14,店面(店鋪),住商用,鋼筋混凝土造,0900615,383.04,3,2,2,有,有,無,37000,97,,0.0,0,租金總額含管理費；,RPTNMLMKQHJGFDE58CC,,有,1130801~1180731,有,,
三民區,租賃房屋+車位,高雄市三民區十全三路６號７樓之１,8.66,住,,,1130722,土地1建物1車位1,七層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100726,133.81,3,2,2,有,有,無,22000,164,坡道平面,21.25,0,1.113年7月23日至113年8月9日為免租搬遷期，不收租金。2.月租金不含管理費。,RPUNMLMKQHJGFDE68CC,整棟(戶)出租,有,1130723~1160809,有,冷氣、熱水器,
三民區,租賃房屋,高雄市三民區澄和路１６３號,76.0,住,,,1130808,土地1建物1車位0,全,4,透天厝,,鋼筋混凝土造,0760516,51.8,0,0,0,無,無,無,20000,386,,0.0,0,,RPVNMLMKQHJGFDE78CC,分層出租,無,1130807~1140806,無,,
三民區,租賃房屋,高雄市三民區建國三路２０號十一樓之１,0.0,,,,1130730,土地0建物1車位0,十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840615,36.5,1,0,1,有,有,有,8000,219,,0.0,0,,RPWNMLMKQHJGFDE88CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
三民區,租賃房屋,高雄市三民區德興街１９號１０樓,0.0,,,,1130809,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100630,114.47,3,2,2,有,有,有,22900,200,,0.0,0,社會住宅，管理費2600元、水電瓦斯由承租人負擔未租賃車位，建物登記含有車位面積；,RPOOMLMKQHJGFDE18CC,整棟(戶)出租,有,1130811~1140810,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
三民區,租賃房屋,高雄市三民區鐵新二街１０６號,0.0,,,,1130801,土地0建物1車位0,全,3,透天厝,,鋼筋混凝土造,0641215,13.22,7,0,3,有,無,有,5000,378,,0.0,0,租金總額含水費；租賃建物部分範圍，且未計入共有部分面積；,RPPOMLMKQHJGFDE28CC,,無,1130801~1140731,無,冷氣、網路,
三民區,租賃房屋,高雄市三民區大順二路１９９之２號九樓,0.0,,,,1130801,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940614,119.30000000000001,3,2,2,有,有,有,15000,126,,0.0,0,,RPQOMLMKQHJGFDE38CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
三民區,租賃房屋,高雄市三民區大豐二路３９０巷２８號四樓之１,0.0,,,,1130729,土地0建物1車位0,見其他登記事項,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830222,96.45,3,1,2,有,有,有,8000,83,,0.0,0,續租案件；,RPROMLMKQHJGFDE48CC,整棟(戶)出租,有,1130830~1140829,有,冷氣、熱水器,社會住宅代管
三民區,租賃房屋+車位,高雄市三民區義明街１５號二十二樓,10.88,商,,,1130807,土地1建物1車位1,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900418,158.68,3,2,2,有,有,有,27000,170,坡道平面,39.76,0,,RPSOMLMKQHJGFDE58CC,整棟(戶)出租,有,1130825~1150824,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,
三民區,租賃房屋,高雄市三民區大慶街８２號八樓,0.0,,,,1130730,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820513,114.3,3,2,2,有,有,有,16100,141,,0.0,0,續租案件；,RPTOMLMKQHJGFDE68CC,整棟(戶)出租,有,1130810~1140804,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
三民區,租賃房屋,高雄市三民區大昌二路２６８號十四樓之１３,0.0,,,,1130729,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880731,33.14,1,0,1,有,有,有,7500,226,,0.0,0,續租案件；,RPUOMLMKQHJGFDE78CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
三民區,租賃房屋,高雄市三民區民族一路５４４巷２８號,0.0,,,,1130805,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0570123,79.55,4,2,1,有,無,無,6000,75,,0.0,0,續租案件；,RPVOMLMKQHJGFDE88CC,整棟(戶)出租,無,1130831~1140830,無,熱水器,社會住宅代管
左營區,租賃房屋,高雄市左營區翠華路６０１巷１１１號六樓,0.0,,,,1130716,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,見使用執照,0890124,144.76,3,2,2,有,有,有,16500,114,,0.0,0,,RPPNMLMKQHJGFEE28CC,整棟(戶)出租,有,1130801~1150731,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,
楠梓區,租賃房屋,高雄市楠梓區德惠路７０巷１９號１０樓之１０,0.0,,,,1130802,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0950626,24.490000000000002,1,0,1,有,有,無,5500,225,,0.0,0,,RPQNMLMKQHJGFEE38CC,獨立套房,有,1130809~1140208,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
楠梓區,租賃房屋,高雄市楠梓區德惠路７０巷１９號３樓之１２,0.0,,,,1130730,土地0建物1車位0,三層,11,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0950626,24.92,1,0,1,有,有,無,5500,221,,0.0,0,續租案件；,RPRNMLMKQHJGFEE48CC,獨立套房,有,1130801~1140131,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
楠梓區,租賃房屋,高雄市楠梓區德惠路７０巷１９號７樓之１７,0.0,,,,1130719,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0950626,24.76,1,0,1,有,有,無,5500,222,,0.0,0,續租案件；,RPSNMLMKQHJGFEE58CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
楠梓區,租賃房屋,高雄市楠梓區興楠路３５５巷８３號１３樓之９,0.0,,,,1130804,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0960604,15.2,1,0,1,有,有,無,4200,276,,0.0,0,續租案件；,RPTNMLMKQHJGFEE68CC,獨立套房,有,1130815~1140814,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
楠梓區,租賃房屋,高雄市楠梓區興楠路３５５巷８３號３樓之２,0.0,,,,1130805,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0960604,25.41,1,0,1,有,有,無,6000,236,,0.0,0,,RPUNMLMKQHJGFEE78CC,獨立套房,有,1130812~1140811,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
楠梓區,租賃房屋,高雄市楠梓區壽民路２１３之５號,0.0,,,,1130805,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0701120,92.58,4,1,2,有,無,有,16000,173,,0.0,0,此為高雄市政府社會住宅包租代管計畫之物件。,RPVNMLMKQHJGFEE88CC,整棟(戶)出租,無,1130810~1140809,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
楠梓區,租賃房屋,高雄市楠梓區大學十七街４１２號十樓,0.0,,,,1130805,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1110406,76.24,2,1,2,有,有,有,14600,192,,0.0,0,此為高雄市政府社會住宅包租代管計畫之物件，管理費1400元。,RPWNMLMKQHJGFEE98CC,整棟(戶)出租,有,1130805~1140804,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
楠梓區,租賃房屋,高雄市楠梓區興楠路３５５巷８３號６樓之６,0.0,,,,1130801,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0960604,15.219999999999999,1,0,1,有,有,無,4200,276,,0.0,0,,RPXNMLMKQHJGFEE09CC,獨立套房,有,1130902~1140901,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
楠梓區,租賃房屋,高雄市楠梓區興楠路３５５巷８５號３樓之１０,0.0,,,,1130805,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0960604,13.629999999999999,1,0,1,有,有,無,4200,308,,0.0,0,續租案件；,RPOOMLMKQHJGFEE28CC,獨立套房,有,1130823~1140822,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
楠梓區,租賃房屋,高雄市楠梓區朝明路１１６巷８０號十三樓,0.0,,,,1130806,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1060123,70.16,1,0,1,有,有,有,10300,147,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件，管理費1200元。,RPPOMLMKQHJGFEE38CC,獨立套房,有,1130817~1140816,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
楠梓區,租賃房屋,高雄市楠梓區安泰街１８２巷３號８樓之５,0.0,,,,1130716,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),見使用執照,見使用執照,0930413,24.240000000000002,1,0,1,有,有,無,5000,206,,0.0,0,續租案件；,RPQOMLMKQHJGFEE48CC,獨立套房,有,1130901~1140831,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
左營區,租賃房屋,高雄市左營區博愛二路５７６號,0.0,,,,1130723,土地0建物1車位0,見其他登記事項,29,住宅大樓(11層含以上有電梯),商業用,見使用執照,0890703,715.74,0,0,0,無,有,無,120000,168,,0.0,0,租金總額含稅；租賃期間有約定不同租金113.8.1-113.9.15為優待裝潢期免付租金。113.9.16-116.9.15月租金新台幣12萬元整含稅116.9.6-119.9.15月租金新台幣12.6萬元整含稅；,RPROMLMKQHJGFEE58CC,,有,1130801~1190915,有,,
