鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
南投市,房地(土地+建物)+車位,南投縣南投市彰南路一段８６３號十樓之１,49.36,住,,,1130817,土地2建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130326,236.61,4,2,2,有,有,18500000,89361,坡道平面,59.8,2700000,,RPUNMLTJRHJGFAM17DA,108.88,0.0,9.8,有,
中寮鄉,土地,中寮段792-9地號,7179.0,,山坡地保育區,農牧用地,1130803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3200000,446,,0.0,0,,RPVNMLTJRHJGFAM27DA,0.0,0.0,0.0,無,006
草屯鎮,土地,新南坪段90地號,778.79,,山坡地保育區,農牧用地,1130805,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10000000,12840,,0.0,0,,RPXNMLOKQHJGFBM07DA,0.0,0.0,0.0,無,
草屯鎮,土地,中興段1807-4地號,205.0,住,,,1130820,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,23450000,114390,,0.0,0,,RPQNMLLLQHJGFBM78DA,0.0,0.0,0.0,無,
竹山鎮,土地,竹圍子段小段400-1地號,408.0,住,,,1130829,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15920000,39020,,0.0,0,,RPSNMLTLQHJGFDM37DA,0.0,0.0,0.0,無,007
南投市,房地(土地+建物),南投縣南投市南陽路１３８號六樓,15.82,商,,,1130804,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931228,147.18,4,2,2,有,有,8160000,55442,,0.0,0,,RPPNMLTJRHJGFAM76EA,106.15,0.0,8.23,有,
草屯鎮,房地(土地+建物),南投縣草屯鎮虎山路１０５號,86.07,住,,,1130813,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0680217,220.09,6,2,4,有,無,15000000,68154,,0.0,0,,RPPNMLTJRHJGFBM86EA,220.09,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮集山路二段７９號,113.41,,鄉村區,乙種建築用地,1130822,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0800129,198.66,5,1,5,有,無,6800000,34229,,0.0,0,,RPPNMLTJRHJGFDM07EA,178.64,0.0,20.02,無,008
鹿谷鄉,土地,內樹皮段158-13地號,109.1,都市：其他:林業區,,,1130825,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2838237,26015,,0.0,0,,RPTNMLTJRHJGFDM47EA,0.0,0.0,0.0,無,009
南投市,房地(土地+建物),南投縣南投市自強路三街１２４號五樓,29.82,住,,,1130810,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810805,92.71000000000001,2,2,2,有,無,2398000,25868,,0.0,0,,RPOOMLKLQHJGFAM48DA,76.57,0.0,7.35,無,010
南投市,房地(土地+建物),南投縣南投市南崗一路３６３巷５弄６號,214.0,住,,,1130822,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1050718,388.35,8,2,8,有,有,29880000,76941,,0.0,0,,RPXNMLMLQHJGFAM86DA,379.78,0.0,8.57,有,011
南投市,房地(土地+建物),南投縣南投市芳美路３９９巷３號,102.0,住,,,1130816,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0771213,117.75,4,3,2,有,無,7300000,61996,,0.0,0,其他增建；,RPPNMLLMQHJGFAM68DA,109.62,8.13,0.0,無,
南投市,房地(土地+建物),南投縣南投市育樂路１７２號五樓,12.36,商,,,1130816,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931228,113.23,2,2,2,有,有,7000000,61821,,0.0,0,,RPSOMLMJRHJGFAM98DA,84.01,0.0,3.6,有,012
草屯鎮,房地(土地+建物),南投縣草屯鎮富春路４８巷２２號三樓之１,30.91,都市：其他:住宅區,,,1130801,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,93.08,2,1,1,有,有,6180000,66394,,0.0,0,,RPSPMLQJRHJGFBM96DA,52.14,1.49,9.48,有,013
埔里鎮,房地(土地+建物),南投縣埔里鎮樹人三街１３７巷６號五樓之１３,11.75,都市：其他:住宅區,,,1130810,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871231,76.57,1,1,1,有,有,3631400,47426,,0.0,0,,RPTNMLLKRHJGFCM56DA,48.75,0.0,4.65,有,
國姓鄉,土地,水長流段1664-1地號,6675.0,,山坡地保育區,農牧用地,1130820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,150,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；農作物；,RPUNMLLKRHJGFCM66DA,0.0,0.0,0.0,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮中正路３６９號九樓之５,3.78,商,,,1130830,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831013,36.589999999999996,1,1,1,有,有,1680000,45914,,0.0,0,,RPWNMLLKRHJGFCM86DA,23.65,0.0,0.0,有,
鹿谷鄉,土地,中湖段786地號,219.4,,一般農業區,丙種建築用地,1130819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2654740,12100,,0.0,0,,RPQNMLTKQHJGFDM07DA,0.0,0.0,0.0,無,014
竹山鎮,房地(土地+建物),南投縣竹山鎮東埔蚋路７１巷１９號,3299.3,,特定農業區,農牧用地,1130813,土地1建物1車位0,全,一層,透天厝,農業用,鋼骨造有牆,1130312,180.0,0,0,0,無,無,12000000,66667,,0.0,0,,RPUNMLTLQHJGFDM57DA,180.0,0.0,0.0,無,
竹山鎮,土地,大林段1129地號,902.27,,山坡地保育區,農牧用地,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,499,,0.0,0,農作物；,RPPNMLLKRHJGFDM88DA,0.0,0.0,0.0,無,
名間鄉,房地(土地+建物),南投縣名間鄉彰南路３７０之１０號,91.13,,鄉村區,乙種建築用地,1130810,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0760630,130.5,4,3,2,有,無,5700000,43678,,0.0,0,頂樓加蓋；其他增建；,RPRNMLOKQHJGFAM98DA,130.5,0.0,0.0,無,
南投市,土地,新草尾嶺段63地號,22.54,,鄉村區,乙種建築用地,1130828,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,109120,4841,,0.0,0,,RPVNMLKMQHJGFAM56DA,0.0,0.0,0.0,無,015
南投市,房地(土地+建物),南投縣南投市南營路５９６巷３３號,108.73,,鄉村區,乙種建築用地,1130814,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130318,270.79,5,3,4,有,無,20920000,77255,,0.0,0,,RPRNMLNJRHJGFAM88DA,247.86,0.0,22.93,無,
南投市,房地(土地+建物),南投縣南投市南營路５９６巷３５號,107.19,,鄉村區,乙種建築用地,1130814,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130318,276.88,5,3,4,有,無,21800000,78734,,0.0,0,,RPTNMLNJRHJGFAM09DA,253.3,0.0,23.58,無,
草屯鎮,土地,隘寮段100地號,172.53,都市：其他:住宅區,,,1130815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6500000,37675,,0.0,0,,RPOOMLPKQHJGFBM98DA,0.0,0.0,0.0,無,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮富春路４８巷２２號七樓之２,41.8,都市：其他:住宅區,,,1130804,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,163.29,3,2,2,有,有,9200000,56341,一樓平面,37.15,0,,RPUQMLQJRHJGFBM27DA,75.02,3.93,6.46,有,016
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮珠生路７８巷２６號,129.23,,山坡地保育區,丙種建築用地,1130821,土地3建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0930712,139.31,4,2,3,有,無,6300000,45223,一樓平面,0.0,0,,RPPNMLTJRHJGFCM86DA,124.13,0.0,15.18,無,017
埔里鎮,房地(土地+建物),南投縣埔里鎮中心路１６之８號,90.11,,特定農業區,甲種建築用地,1130817,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0871116,184.07,4,3,3,有,無,9350000,50796,,0.0,0,,RPQNMLMKRHJGFCM98DA,165.76,6.83,11.48,無,
埔里鎮,土地,籃城段1329-1地號,547.47,,鄉村區,乙種建築用地,1130805,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1970883,3600,,0.0,0,土地上未登記建物未一併過戶。親友、員工、共有人或其他特殊關係間之交易；,RPSNMLMKRHJGFCM56DA,0.0,0.0,0.0,無,
竹山鎮,土地,雲林段1050地號,155.0,住,,,1130808,土地1建物0車位0,,,其他,,,,0.0,4,1,4,有,無,2440000,15742,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLPKQHJGFDM66DA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮民生巷５５之１１號,392.51,,鄉村區,乙種建築用地,1130820,土地1建物1車位0,全,一層,透天厝,商業用,鋼造,,105.6,1,1,1,有,無,4800000,45455,,0.0,0,,RPPNMLKKRHJGFDM88EA,105.6,0.0,0.0,無,018
中寮鄉,土地,分水寮段365-3地號,8783.0,,山坡地保育區,林業用地,1130819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,114,,0.0,0,,RPOOMLTKQHJGFAM66DA,0.0,0.0,0.0,無,
南投市,房地(土地+建物),南投縣南投市文化路１７巷１８號,86.27,住,,,1130813,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840915,226.53,4,2,3,有,有,8080000,35669,,0.0,0,其他增建；,RPQNMLMKRHJGFAM78DA,198.56,2.0,10.88,無,
草屯鎮,房地(土地+建物),南投縣草屯鎮平等街１７７號七樓之１３,20.85,都市：其他:住宅區,,,1130815,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821029,122.78,3,2,2,有,有,5200000,42352,,0.0,0,,RPTOMLTKQHJGFBM27DA,91.32,3.38,9.51,有,
草屯鎮,土地,草屯段737-61地號,72.0,都市：其他:道路用地,,,1130826,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1158192,16086,,0.0,0,包含公共設施保留地用地；,RPPNMLLKRHJGFBM68DA,0.0,0.0,0.0,無,
中寮鄉,土地,鄉親寮段246地號,2512.0,,山坡地保育區,農牧用地,1130804,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2900000,1154,,0.0,0,農作物；,RPRNMLMJRHJGFAM78DA,0.0,0.0,0.0,無,
南投市,房地(土地+建物),南投縣南投市民族路１８巷１２號,57.0,住,,,1130816,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0590112,89.47,3,2,2,有,無,3800000,42472,,0.0,0,,RPSNMLMKRHJGFAM98DA,89.47,0.0,0.0,無,
南投市,土地,光復段108-1地號,2372.0,,特定農業區,農牧用地,1130803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,27000000,11383,,0.0,0,,RPUNMLMKRHJGFAM56DA,0.0,0.0,0.0,無,
草屯鎮,房地(土地+建物),南投縣草屯鎮忠孝街３５０號,78.0,都市：其他:住宅區,,,1130818,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0861128,243.61,4,3,4,有,無,17000000,69784,,0.0,0,其他增建；,RPPNMLKMQHJGFBM68DA,214.57,0.0,29.04,無,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮虎山路４３７號八樓之１,16.72,都市：其他:住宅區,,,1130811,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870630,101.86,3,2,1,有,有,5900000,57923,坡道機械,0.0,0,,RPPNMLLMQHJGFBM78DA,66.7,0.0,7.07,有,019
竹山鎮,房地(土地+建物),南投縣竹山鎮東鄉路１２之１９巷１號八樓之２,16.78,住,,,1130812,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850321,105.52,3,1,2,有,有,2800000,26535,,0.0,0,,RPQNMLNJRHJGFDM09DA,64.36,3.19,9.0,有,020
南投市,房地(土地+建物)+車位,南投縣南投市南新路２９３巷２弄１３號,97.09,住,,,1130802,土地2建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,1090422,220.5,5,2,3,有,有,13500000,61224,坡道平面,13.76,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNKRHJGFAM09EA,157.56,0.0,6.49,無,021
南投市,土地,茄苳腳段27-6地號,5277.57,,特定農業區,農牧用地,1130801,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,29000000,5495,,0.0,0,含土地增值稅或其他稅費491795元；,RPPNMLQKRHJGFAM56EA,0.0,0.0,0.0,無,
南投市,房地(土地+建物),南投縣南投市東山路一街６４號,104.3,,鄉村區,乙種建築用地,1130816,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,,101.78,3,2,2,有,無,2440000,23973,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTKQHJGFAM86DA,101.78,0.0,0.0,無,
南投市,房地(土地+建物),南投縣南投市信義街１號十三樓之９,11.48,住,,,1130815,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821110,91.64,3,2,2,有,有,5000000,54561,,0.0,0,,RPPNMLRKRHJGFAM56DA,62.52,0.0,8.73,有,
國姓鄉,土地,水長流段2181地號,450.0,,山坡地保育區,丙種建築用地,1130824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3050000,6778,,0.0,0,,RPTNMLQLQHJGFCM07DA,0.0,0.0,0.0,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮同聲路５之５號,125.12,都市：其他:住宅區,,,1130809,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0790328,138.86,5,3,3,有,無,6800000,48970,,0.0,0,其他增建：防火巷頂樓加蓋；其他增建；,RPPNMLOJRHJGFCM98DA,138.86,0.0,0.0,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮內埔路５之３號,2308.98,,特定農業區,農牧用地,1130801,土地2建物1車位0,全,一層,透天厝,農業用,鋼骨造有牆,1040204,74.94,0,0,0,無,無,9778440,130484,,0.0,0,,RPSNMLPJRHJGFCM76DA,74.94,0.0,0.0,無,
埔里鎮,土地,南村段113地號,14.99,,特定農業區,農牧用地,1130826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,25821,1723,,0.0,0,早期買賣，至今過戶。,RPWNMLNKRHJGFCM07DA,0.0,0.0,0.0,無,
南投市,土地,首區段33地號,168.32,住,,,1130707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15270000,90720,,0.0,0,,RPUNMLNJRHJGFAM56DA,0.0,0.0,0.0,無,
中寮鄉,房地(土地+建物),南投縣中寮鄉永平路４４１之２３巷８號,108.75,,鄉村區,乙種建築用地,1130723,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0920422,160.17,4,3,3,有,無,7600000,47450,,0.0,0,,RPPNMLTJRHJGFAM66DA,157.52,0.0,2.65,無,
草屯鎮,土地,青宅段848地號,1317.25,,特定農業區,農牧用地,1130716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,16000000,12147,,0.0,0,農作物；農業設施；,RPPNMLTJRHJGFBM76DA,0.0,0.0,0.0,無,
埔里鎮,土地,向善段1005地號,1552.36,,特定農業區,農牧用地,1130726,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000000,3221,,0.0,0,,RPQNMLMKQHJGFCM88DA,0.0,0.0,0.0,無,
國姓鄉,房地(土地+建物),南投縣國姓鄉國姓路１６１之２２號,94.76,,山坡地保育區,丙種建築用地,1130715,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840914,135.94,4,1,3,有,無,4580000,33691,,0.0,0,,RPQNMLQJRHJGFCM66DA,112.5,8.39,15.05,無,022
南投市,土地,南投段266-3地號,229.0,住,,,1130711,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5600000,24454,,0.0,0,,RPSOMLLKPHJGFAM78DA,0.0,0.0,0.0,無,
南投市,房地(土地+建物)+車位,南投縣南投市彰南路一段８６３號十樓之５,36.87,住,,,1130722,土地2建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130326,162.02,3,2,2,有,有,13100000,88934,坡道平面,29.9,1350000,,RPQNMLLJQHJGFAM48DA,81.73,0.0,6.95,有,
草屯鎮,房地(土地+建物),南投縣草屯鎮民生一街６２巷９號,143.0,住,,,1130722,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1110607,348.25,4,4,6,有,無,33000000,94760,,0.0,0,,RPTNMLLJQHJGFBM88DA,320.52,0.0,27.73,有,023
草屯鎮,土地,北投段1666地號,2574.0,,特定農業區,農牧用地,1130716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,23998000,9323,,0.0,0,,RPRNMLTJRHJGFBM96DA,0.0,0.0,0.0,無,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮漢中街２之７號九樓之１,21.24,住,,,1130731,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830707,135.52,3,2,2,有,有,5350000,39478,坡道平面,0.0,0,,RPPNMLOJQHJGFCM88DA,85.46,1.19,10.14,有,024
