編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLMKQHJGFDH48CC,20,26.49,防空避難室兼停車空間,鋼筋混凝土造,93年12月28日,十層,,
RPPNMLMKQHJGFDH48CC,20,2.84,停車空間、交誼廳,鋼筋混凝土造,93年12月28日,十層,,
RPRNMLMKQHJGFDH68CC,42,94.00,住家用,加強磚造,71年5月2日,二層,,
RPQNMLMKQHJGFDH58CC,26,192.28,住家用,鋼筋混凝土造,84年5月24日,四層,,
RPTNMLMKQHJGFDH88CC,42,94.00,住家用,加強磚造,71年5月2日,二層,,
RPUNMLMKQHJGFDH98CC,29,75.15,住家用,鋼筋混凝土造,84年11月7日,十二層,,
RPUNMLMKQHJGFDH98CC,29,36.37,停車場兼防空避難室,鋼筋混凝土造,84年11月7日,十二層,,
RPUNMLMKQHJGFDH98CC,29,12.36,電梯、樓梯、屋頂突出物、機房、水箱、門廳,鋼筋混凝土造,84年11月7日,十二層,,
RPVNMLMKQHJGFDH09CC,17,58.23,集合住宅,鋼筋混凝土造,96年7月26日,十一層,,
RPVNMLMKQHJGFDH09CC,17,16.22,防空避難室兼停車空間，台電受電室，電信室，管理室，發電機房，梯間，消防泵浦室，蓄水池，污水機房，社區中心,鋼筋混凝土造,96年7月26日,十二層,,
RPVNMLMKQHJGFDH09CC,17,16.62,梯間，機械室，水箱,鋼筋混凝土造,96年7月26日,十二層,,
RPWNMLMKQHJGFDH56CC,16,18.00,住家用,鋼筋混凝土造,97年5月20日,十四層,,
RPOOMLMKQHJGFDH48CC,30,80.51,住家用,鋼筋混凝土造,83年3月16日,七層,,
RPOOMLMKQHJGFDH48CC,30,30.07,住家用,鋼筋混凝土造,83年3月16日,七層,,
RPXNMLMKQHJGFDH66CC,6,81.04,集合住宅,鋼筋混凝土造,107年11月22日,十五層,,
