編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLPKQHJGFBE48CC,1,21.12,共有部份,鋼筋混凝土,112年11月9日,十五層,,
RPRNMLPKQHJGFCE58CC,11,19.83,住家用,鋼筋混凝土造,102年8月8日,五層,,
RPRNMLPKQHJGFCE58CC,11,6.70,本共有部分之項目有門廊、騎樓、車道及樓梯間等４項。,鋼筋混凝土造,102年8月8日,五層,,
RPUNMLPKQHJGFCE88CC,2,19.59,集合住宅,鋼筋混凝土,111年10月27日,八層,,
RPUNMLPKQHJGFCE88CC,2,13.30,共有部分之項目有：停車空間兼防空避難室、騎樓、大廳、車道、管委會使用空間(管委使用空間)、一般昇降機道、走廊、梯廳、安全梯、管道間、陽台、樓梯間、電梯機械室、門廊等１４項。,鋼筋混凝土,111年10月27日,八層,,
RPSNMLPKQHJGFCE68CC,11,21.48,住家用,鋼筋混凝土造,102年8月8日,五層,,
RPSNMLPKQHJGFCE68CC,11,6.70,本共有部分之項目有門廊、騎樓、車道及樓梯間等４項。,鋼筋混凝土造,102年8月8日,五層,,
RPTNMLPKQHJGFCE78CC,11,19.83,住家用,鋼筋混凝土造,102年8月8日,五層,,
RPTNMLPKQHJGFCE78CC,11,6.70,本共有部分之項目有門廊、騎樓、車道及樓梯間等４項。,鋼筋混凝土造,102年8月8日,五層,,
RPVNMLPKQHJGFCE98CC,2,19.59,集合住宅,鋼筋混凝土,111年10月27日,八層,,
RPWNMLPKQHJGFCE09CC,24,76.50,住家用,鋼筋混凝土造,89年10月23日,十四層,,
RPVNMLPKQHJGFCE98CC,2,13.30,共有部分之項目有：停車空間兼防空避難室、騎樓、大廳、車道、管委會使用空間(管委使用空間)、一般昇降機道、走廊、梯廳、安全梯、管道間、陽台、樓梯間、電梯機械室、門廊等１４項。,鋼筋混凝土,111年10月27日,八層,,
RPWNMLPKQHJGFCE09CC,24,26.62,共有部份,鋼筋混凝土造,89年10月23日,十四層,,
RPXNMLPKQHJGFCE56CC,4,59.99,集合住宅,鋼筋混凝土,110年1月7日,十五層,,
RPXNMLPKQHJGFCE56CC,4,31.79,本共有部分之項目有：防空避難室兼停車空間、管理委員會使用空間、車道、門廳、門廊、梯間、樓梯間、機械室、水箱等９項。,鋼筋混凝土,110年1月7日,十五層,,
RPPNMLPKQHJGFDE48CC,16,14.44,商業用,鋼筋混凝土造,97年5月14日,十三層,,
RPRNMLPKQHJGFDE68CC,29,46.15,住家用,鋼筋混凝土造,84年4月19日,十九層,,
RPSNMLPKQHJGFDE78CC,2,52.77,集合住宅,鋼筋混凝土,111年10月13日,十五層,,
RPPNMLPKQHJGFDE48CC,16,1.92,停車空間、汽車昇降機,鋼筋混凝土造,97年5月14日,十三層,,
RPRNMLPKQHJGFDE68CC,29,3.88,見使用執照,鋼筋混凝土造,84年4月19日,十九層,,
RPSNMLPKQHJGFDE78CC,2,37.51,本共有部分之項目有防空避難室兼停車空間、門廳、公共服務空間、門廊、管委會使用空間、梯間、車道、樓梯間、水箱及機械室等項。,鋼筋混凝土,111年10月13日,十五層,,
RPPNMLPKQHJGFDE48CC,16,8.43,緊急發電機室、受電室、水箱、樓梯間、走道、梯廳、機械室、電信室,鋼筋混凝土造,97年5月14日,十三層,,
RPTNMLPKQHJGFDE88CC,43,28.00,,鋼筋混凝土造,70年7月20日,五層,,
RPUNMLPKQHJGFBE78CC,30,27.82,住家用,鋼筋混凝土造,83年12月7日,十二層,,
RPUNMLPKQHJGFBE78CC,30,6.05,見使用執照,鋼筋混凝土造,83年12月7日,十二層,,
RPQNMLPKQHJGFDE58CC,31,264.00,見使用執照,見使用執照,82年11月30日,二層,,
RPUNMLPKQHJGFDE98CC,17,61.25,防空避難室兼停車空間、樓梯間、水箱、機械室,鋼筋混凝土造,96年9月18日,十四層,,
RPUNMLPKQHJGFDE98CC,17,112.26,住家用,鋼筋混凝土造,96年9月18日,十四層,,
RPXNMLPKQHJGFDE66CC,29,25.77,住家用,鋼筋混凝土造,84年6月15日,二十一層,,
RPXNMLPKQHJGFDE66CC,29,9.34,見使用執照,鋼筋混凝土造,84年6月15日,二十一層,,
RPVNMLPKQHJGFDE09CC,29,53.61,住家用,鋼筋混凝土造,84年4月19日,十九層,,
RPVNMLPKQHJGFDE09CC,29,3.88,見使用執照,鋼筋混凝土造,84年4月19日,十九層,,
RPWNMLPKQHJGFDE56CC,56,159.57,,加強磚造,57年6月1日,二層,,
RPPOMLPKQHJGFDE58CC,31,27.94,住家用,鋼筋混凝土造,82年8月26日,十二層,,
RPPOMLPKQHJGFDE58CC,31,25.40,住家用,鋼筋混凝土造,82年8月26日,十二層,,
RPTOMLPKQHJGFDE98CC,2,78.02,集合住宅,鋼筋混凝土,111年12月27日,十五層,,
RPTOMLPKQHJGFDE98CC,2,45.27,本共有部分之項目有防空避難室兼停車空間、車道、機車停車空間、樓梯間、管委會使用空間、陽台、機械室及水箱等項。,鋼筋混凝土,111年12月27日,十五層,,
RPQOMLPKQHJGFDE68CC,30,79.89,住家用,鋼筋混凝土造,83年6月16日,十二層,,
RPOOMLPKQHJGFDE48CC,1,84.55,集合住宅,鋼筋混凝土,112年5月11日,二十四層,,
RPSOMLPKQHJGFDE88CC,45,67.52,,鋼筋混凝土造,68年4月17日,五層,,
RPOOMLPKQHJGFDE48CC,1,62.87,本共有部分之項目有停車空間、防空避難室兼停車空間、樓，電梯間、管理委員會使用空間、防災中心、梯廳、車道、門廊、陽台、管理委員會使用空間（中繼室）、樓梯間、機械室及水箱等項。,鋼筋混凝土造,112年5月11日,二十四層,,
RPQOMLPKQHJGFDE68CC,30,17.65,見使用執照,鋼筋混凝土造,83年6月16日,十二層,,
RPQOMLPKQHJGFDE68CC,30,8.27,見使用執照,鋼筋混凝土造,83年6月16日,十二層,,
RPUOMLPKQHJGFDE09CC,28,156.61,住家用,鋼筋混凝土造,85年2月16日,十三層,,
RPUOMLPKQHJGFDE09CC,28,58.94,見使用執照,鋼筋混凝土造,85年2月16日,十三層,,
RPROMLPKQHJGFDE78CC,18,52.62,住家用,鋼筋混凝土造,95年7月11日,十五層,,
RPROMLPKQHJGFDE78CC,18,26.23,防空避難室兼停車空間，管理員室，開放空間，車道，樓梯間，機械室，水箱,鋼筋混凝土造,95年7月11日,十五層,,
RPPNMLPKQHJGFEE58CC,11,104.27,住家用,鋼筋混凝土造,102年10月28日,十五層,,
RPPNMLPKQHJGFEE58CC,11,52.40,本共有部分之項目有防空避難室兼停車空間、騎樓、門廳、門廊、管理委員會使用空間、車道、走廊、外廊、梯間、樓梯間、機械室、水箱等１２項。,鋼筋混凝土造,102年10月28日,十五層,,
RPQNMLPKQHJGFEE68CC,18,65.21,住家用,鋼筋混凝土造,95年12月18日,五層,,
RPRNMLPKQHJGFEE78CC,27,59.70,住家用,鋼筋混凝土造,86年4月21日,二十二層,,
RPRNMLPKQHJGFEE78CC,27,19.24,見使用執照,鋼筋混凝土造,86年4月21日,二十二層,,
RPSNMLPKQHJGFEE88CC,2,43.45,集合住宅,鋼筋混凝土,111年3月24日,十五層,,
RPWNMLPKQHJGFEE66CC,31,111.24,住家用,鋼筋混凝土造,82年3月9日,五層,,
RPSNMLPKQHJGFEE88CC,2,22.97,本共有部分之項目有：防空避難室兼停車空間、車道空間、機車停車空間、公共服務空間、管委會使用空間、梯廳、走廊、樓梯間等共８項。,鋼筋混凝土,111年3月24日,十五層,,
RPWNMLPKQHJGFEE66CC,31,49.06,見使用執照,鋼筋混凝土造,82年3月9日,五層,,
RPTNMLPKQHJGFEE98CC,32,110.89,住家用,鋼筋混凝土造,81年12月10日,十六層,,
RPTNMLPKQHJGFEE98CC,32,9.71,見使用執照,鋼筋混凝土造,81年12月10日,十六層,,
RPPOMLPKQHJGFEE68CC,28,82.84,集合住宅,鋼筋混凝土結構造,85年9月5日,十三層,,
RPPOMLPKQHJGFEE68CC,28,36.85,見使用執照,鋼筋混凝土造,85年9月5日,十三層,,
RPVNMLPKQHJGFEE56CC,14,776.85,住商用,鋼筋混凝土造,99年12月24日,二層,,
RPSOMLPKQHJGFEE98CC,26,84.64,住家用,鋼筋混凝土造,87年8月19日,十四層,,
RPSOMLPKQHJGFEE98CC,26,27.76,見使用執照,鋼筋混凝土造,87年8月19日,十四層,,
RPROMLPKQHJGFEE88CC,1,74.43,辦公室,鋼筋混凝土,112年4月28日,十三層,,
RPROMLPKQHJGFEE88CC,1,43.98,本共有部分之項目有防空避難室兼停車空間、車道、管委會使用空間、樓梯間、梯廳、機械室、水箱等共７項。,鋼筋混凝土,112年4月28日,十三層,,
RPQOMLPKQHJGFEE78CC,10,85.83,住家用,鋼筋混凝土,103年11月28日,二十四層,,
RPQOMLPKQHJGFEE78CC,10,51.66,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、門廳、車道、防災中心、門廊、機械室、水箱等９項。,鋼筋混凝土,103年11月28日,二十四層,,
RPTOMLPKQHJGFEE09CC,40,71.47,集合住宅,鋼筋混凝土造,73年6月8日,五層,,
RPUOMLPKQHJGFEE56CC,11,139.94,住家用,鋼筋混凝土造,102年11月11日,十五層,,
RPUOMLPKQHJGFEE56CC,11,90.74,本共有部分之項目有防空避難室兼停車空間、停車空間、騎樓、管理委員會使用空間、門廳、梯間、門廊、車道面積、陽台、樓梯間、水箱、機械室等１２項。,鋼筋混凝土造,102年11月11日,十五層,,
RPPNMLPKQHJGFFE68CC,18,116.48,住家用,鋼筋混凝土造,95年5月12日,十三層,,
RPRNMLPKQHJGFFE88CC,1,55.92,集合住宅,鋼筋混凝土造,112年4月18日,十五層,,
RPPNMLPKQHJGFFE68CC,18,68.91,社區活動中心、梯廳、公用開放空間、樓梯間、機械間、水箱、管理員室、門廊、垃圾收集場、托兒所、防空避難室兼停車空間,鋼筋混凝土造,95年5月12日,十三層,,
RPRNMLPKQHJGFFE88CC,1,54.60,本共有部分之項目有停車空間、門廳兼梯廳、管委會使用空間、門廊、中央監控室、樓梯間、車道、管道間、機械室、水箱等共１０項。,鋼筋混凝土造,112年4月18日,十五層,,
RPQNMLPKQHJGFFE78CC,44,289.05,住家用,鋼筋混凝土造,69年11月6日,三層,,
RPVOMLPKQHJGFEE66CC,4,55.55,集合住宅,鋼筋混凝土,109年11月6日,十八層,,
RPVOMLPKQHJGFEE66CC,4,46.17,本共有部分之項目有防空避難室兼停車空間、停車空間、管理委員會使用空間、梯廳兼門廳、門廊計入、防災中心、投影計入、梯間、機械室、水箱等共１０項。,鋼筋混凝土,109年11月6日,十八層,,
RPSNMLPKQHJGFFE98CC,6,61.84,集合住宅,鋼筋混凝土造,107年12月20日,二十四層,,
RPSNMLPKQHJGFFE98CC,6,48.54,本共有部分之項目有停車空間、梯廳、特安梯、排煙室、緊急升降機、管道、防災中心、無障礙廁所、垃圾暫存室、升降機、警衛室、伸縮縫、頂蓋型沿街步道式開放空間、宅配室、導風板、樓梯間、電梯間、機械室、水箱等１９項。,鋼筋混凝土造,107年12月20日,二十四層,,
RPQNMLPKQHJGFGE88CC,6,36.78,集合住宅,鋼筋混凝土,107年11月23日,十三層,,
RPQNMLPKQHJGFGE88CC,6,20.42,本共有部分之項目有防空避難室兼停車空間，門廊，樓梯間等４項。,鋼筋混凝土,107年11月23日,十三層,,
RPSNMLPKQHJGFGE09CC,51,64.32,住家用,加強磚造,62年6月15日,二層,,
RPRNMLPKQHJGFGE98CC,50,16.68,住家用,加強磚造,63年4月9日,二層,,
RPTNMLPKQHJGFGE56CC,41,59.11,住家用,鋼筋混凝土造,73年1月17日,五層,,
RPWNMLPKQHJGFGE86CC,19,132.70,集合住宅,鋼筋混凝土,94年6月30日,十四層,,
RPXNMLPKQHJGFGE96CC,19,132.70,集合住宅,鋼筋混凝土,94年6月30日,十四層,,
RPWNMLPKQHJGFGE86CC,19,76.91,水箱、機械室、社區服務中心、車道、樓梯間、防空避難室、停車空間、管理員室、門廳、頂蓋型廣場式開放空間,鋼筋混凝土,94年6月30日,十四層,,
RPXNMLPKQHJGFGE96CC,19,76.91,水箱、機械室、社區服務中心、車道、樓梯間、防空避難室、停車空間、管理員室、門廳、頂蓋型廣場式開放空間,鋼筋混凝土,94年6月30日,十四層,,
RPUNMLPKQHJGFGE66CC,37,123.27,住家用,鋼筋混凝土造,76年11月10日,三層,,
RPVNMLPKQHJGFGE76CC,29,75.07,住家用,鋼筋混凝土造,85年1月5日,二十一層,,
RPVNMLPKQHJGFGE76CC,29,25.06,共有部份,鋼筋混凝土造,85年1月5日,二十一層,,
RPQOMLPKQHJGFGE98CC,37,95.91,住家用,鋼筋混凝土造,77年1月16日,五層,,
RPQOMLPKQHJGFGE98CC,37,7.93,共有部份,鋼筋混凝土造,77年1月16日,五層,,
RPSOMLPKQHJGFGE56CC,25,67.56,住家用,鋼筋混凝土造,89年1月5日,五層,,
RPSOMLPKQHJGFGE56CC,25,16.45,共有部份,鋼筋混凝土造,89年1月5日,五層,,
RPROMLPKQHJGFGE09CC,2,25.96,集合住宅,鋼筋混凝土,111年12月5日,十層,,
RPPNMLPKQHJGFIE98CC,25,39.53,住家用,鋼筋混凝土造,89年1月21日,十四層,,
RPOOMLPKQHJGFGE78CC,2,68.72,集合住宅,鋼筋混凝土,111年12月29日,十五層,,
RPPNMLPKQHJGFIE98CC,25,16.77,見使用執照,鋼筋混凝土造,89年1月21日,十四層,,
RPOOMLPKQHJGFGE78CC,2,58.37,本共有部分之項目有防空避難室兼停車空間、樓梯間、門廳、車道、公共服務空間、供管委會使用空間、門廊、機械室、水箱等項。,鋼筋混凝土,111年12月29日,十五層,,
RPPNMLPKQHJGFIE98CC,25,14.29,見使用執照,鋼筋混凝土造,89年1月21日,十四層,,
RPPNMLPKQHJGFJE09CC,28,82.37,住家用,鋼筋混凝土造,86年1月22日,十層,,
RPPNMLPKQHJGFJE09CC,28,20.79,樓梯間及電梯間、門廊、車道、門廳、避難兼停車空間、水箱、機械房。,鋼筋混凝土造,86年1月22日,十層,,
RPQNMLPKQHJGFIE09CC,49,89.33,住商用,加強磚造,64年6月12日,二層,,
RPPNMLPKQHJGFLE66CC,26,88.44,集合住宅,鋼筋混凝土造,87年10月1日,十層,,
RPPNMLPKQHJGFLE66CC,26,33.21,機械室，水箱，停車空間，防空避難室，樓梯間，頂蓋型沿街步道式開放空間,鋼筋混凝土造,87年10月1日,十層,,
RPSNMLPKQHJGFIE66CC,9,20.29,集合住宅,鋼筋混凝土造,104年7月27日,五層,,
RPSNMLPKQHJGFIE66CC,9,16.68,本共有部份之項目有水箱間、停車空間、室內安全梯、梯廳、機電設備、無障礙昇降機、車道、樓梯間、管理委員會、電梯機械室等１０項,鋼筋混凝土造,104年7月27日,五層,,
RPRNMLPKQHJGFIE56CC,28,29.13,住家用,鋼筋混凝土造,86年2月4日,十五層,,
RPRNMLPKQHJGFIE56CC,28,.54,防空避難室、停車空間、辦公室、樓梯間,鋼筋混凝土造,86年2月4日,,,
RPQNMLPKQHJGFJE56CC,30,87.65,集合住宅,鋼筋混凝土造,83年8月18日,五層,,
RPRNMLPKQHJGFIE56CC,28,8.76,停車空間、樓梯間、機械室,鋼筋混凝土造,86年2月4日,,,
RPQNMLPKQHJGFJE56CC,30,5.35,樓梯門、水箱,鋼筋混凝土造,83年8月18日,五層,,
RPRNMLPKQHJGFIE56CC,28,6.15,停車空間,鋼筋混凝土造,86年2月4日,,,
RPSNMLQKQHJGFAE58CC,11,83.41,住家用,鋼筋混凝土造,102年6月4日,十五層,,
RPSNMLQKQHJGFAE58CC,11,61.31,本共有部分之項目有防空避難室、停車空間、電樓梯間、機械室、水箱、管委會使用空間、門廊、車道等８項。,鋼筋混凝土造,102年6月4日,十五層,,
RPPNMLQKQHJGFAE28CC,18,81.91,住家用,鋼筋混凝土造,95年11月1日,十五層,,
RPPNMLQKQHJGFAE28CC,18,54.98,避難室兼停車空間、管委會使用空間、基地內通路、車道、梯間、室內游泳池、辦公室、機械室、水箱,鋼筋混凝土造,95年11月1日,十五層,,
RPQNMLQKQHJGFAE38CC,1,49.16,集合住宅,鋼筋混凝土,112年3月13日,十五層,,
RPQNMLQKQHJGFAE38CC,1,27.42,本共有部分之項目有防空避難室兼停車空間、樓梯間、機械房、水箱、管委會使用空間、門廳兼梯廳、梯廳、升降機間、門廊、車道等１０項。,鋼筋混凝土,112年3月13日,十五層,,
RPUNMLQKQHJGFAE78CC,2,97.66,集合住宅,鋼筋混凝土,111年7月28日,十五層,,
RPUNMLQKQHJGFAE78CC,2,99.53,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳、門廊、車道、樓梯間、機械室、水箱等共８項。,鋼筋混凝土,111年7月28日,十五層,,
RPRNMLQKQHJGFAE48CC,13,49.34,住家用,鋼筋混凝土造,100年10月7日,十五層,,
RPRNMLQKQHJGFAE48CC,13,33.07,見其他登記事項,鋼筋混凝土造,100年10月7日,十五層,,
RPPOMLQKQHJGFAE38CC,18,137.68,住家用,鋼筋混凝土造,95年10月30日,二十七層,,
RPXNMLQKQHJGFAE09CC,1,50.32,集合住宅,鋼筋混凝土,112年3月13日,十五層,,
RPPOMLQKQHJGFAE38CC,18,39.64,社區服務中心、門廳、梯間、門廊、防災中心兼管理員室、垃圾暫存區、頂蓋形開放空間、外廊、機械室、水箱,鋼筋混凝土造,95年10月30日,二十七層,,
RPXNMLQKQHJGFAE09CC,1,77.13,本共有部分之項目有防空避難室兼停車空間、樓梯間、機械房、水箱、管委會使用空間、門廳兼梯廳、梯廳、升降機間、門廊、車道等１０項。,鋼筋混凝土,112年3月13日,十五層,,
RPPOMLQKQHJGFAE38CC,18,46.58,停車空間、防空避難室兼停車空間,鋼筋混凝土造,95年10月30日,二十七層,,
RPROMLQKQHJGFAE58CC,1,46.40,集合住宅,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土造,112年5月9日,二十六層,,
RPROMLQKQHJGFAE58CC,1,25.90,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機房、冰箱、管委會使用空間、中繼水箱、陽台、頂蓋型沿街步道式開放空間、緩衝空間、防災中心、門廊等共１２項。,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土造,112年5月9日,二十六層,,
RPSOMLQKQHJGFAE68CC,3,64.32,集合住宅,鋼筋混凝土,110年2月5日,二十八層,,
RPSOMLQKQHJGFAE68CC,3,60.57,共有部分項目：防空避難室兼停車空間、樓梯間、電氣設備室、機械室、水箱、供管委會使用空間、防災中心、出入口緩衝空間、門廳、車道、陽台等１１項。,鋼筋混凝土,110年2月5日,二十八層,,
RPTOMLQKQHJGFAE78CC,1,78.40,集合住宅,鋼筋混凝土,112年3月13日,十五層,,
RPRNMLQKQHJGFBE58CC,43,84.15,,鋼筋混凝土造,70年11月10日,十二層,,
RPRNMLQKQHJGFBE58CC,43,25.54,,鋼筋混凝土造,70年11月10日,十二層,,
RPQNMLQKQHJGFBE48CC,2,53.77,集合住宅,鋼筋混凝土造,111年12月23日,十五層,,
RPQNMLQKQHJGFBE48CC,2,28.88,共有部份,鋼筋混凝土造,111年12月23日,十五層,,
RPPNMLQKQHJGFBE38CC,27,87.40,住家用,鋼筋混凝土造,86年4月21日,三十五層,,
RPPNMLQKQHJGFBE38CC,27,25.97,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,,
RPXNMLQKQHJGFBE56CC,2,53.77,集合住宅,鋼筋混凝土造,111年12月23日,十五層,,
RPXNMLQKQHJGFBE56CC,2,28.88,共有部份,鋼筋混凝土造,111年12月23日,十五層,,
RPUNMLQKQHJGFBE88CC,15,261.48,店舖，辦公室,鋼筋混凝土造,98年11月9日,二十四層,,
RPUNMLQKQHJGFBE88CC,15,233.22,本共有部分之項目有防空避難室兼停車空間、公共服務空間、樓梯間、門廊、延街步道式開放空間、蓄水池、垃圾暫存室、防災中心、管理員室、管委會使用空間、管道間、梯廳、雨遮、陽台、中繼水箱機械室、水箱。,鋼筋混凝土造,98年11月9日,二十四層,,
RPSNMLQKQHJGFBE68CC,40,156.03,,鋼筋混凝土造,73年11月6日,十二層,,
RPSNMLQKQHJGFBE68CC,40,62.74,,鋼筋混凝土造,73年11月6日,十二層,,
RPWNMLQKQHJGFBE09CC,2,53.77,集合住宅,鋼筋混凝土造,111年12月23日,十五層,,
RPWNMLQKQHJGFBE09CC,2,28.88,共有部份,鋼筋混凝土造,111年12月23日,十五層,,
RPOOMLQKQHJGFBE38CC,45,119.15,,鋼筋混凝土造,68年11月7日,五層,,
RPTNMLQKQHJGFBE78CC,38,96.27,店舖、住宅,鋼筋混凝土造,75年5月9日,十二層,,
RPTNMLQKQHJGFBE78CC,38,15.23,,鋼筋混凝土造,75年5月9日,十二層,,
RPQOMLQKQHJGFBE58CC,56,43.68,,加強磚造,57年10月8日,三層,,
RPPOMLQKQHJGFBE48CC,28,25.47,住家用,鋼筋混凝土造,85年9月20日,十六層,,
RPROMLQKQHJGFBE68CC,56,88.56,,加強磚造,57年10月8日,三層,,
RPPOMLQKQHJGFBE48CC,28,8.43,見使用執照,鋼筋混凝土造,85年9月20日,十六層,,
RPSOMLQKQHJGFBE78CC,41,40.63,,鋼筋混凝土造,72年12月27日,十二層,,
RPSOMLQKQHJGFBE78CC,41,11.91,,鋼筋混凝土造,72年12月27日,十二層,,
RPQNMLQKQHJGFCE58CC,25,105.67,住家用,鋼骨造,88年2月9日,三十九層,,
RPQNMLQKQHJGFCE58CC,25,36.36,共有部份,鋼骨造,88年2月9日,三十九層,,
RPPNMLQKQHJGFCE48CC,19,54.94,住家用,鋼筋混凝土造,94年5月24日,十三層,,
RPPNMLQKQHJGFCE48CC,,22.45,,,,,,
RPRNMLQKQHJGFCE68CC,29,122.86,住家用,鋼筋混凝土造,84年6月29日,十一層,,
RPTNMLQKQHJGFCE88CC,6,64.04,集合住宅,鋼筋混凝土,107年6月20日,十六層,,
RPRNMLQKQHJGFCE68CC,29,59.64,見使用執照,鋼筋混凝土造,84年6月29日,十一層,,
RPTNMLQKQHJGFCE88CC,6,18.10,本共有部分之項目有梯廳、樓梯間、水箱、機械室等４項。,鋼筋混凝土,107年6月20日,十六層,,
RPTNMLQKQHJGFCE88CC,6,40.67,本共有部分之項目有防空避難室兼停車空間、梯廳、車道、警衛室、管委會使用空間等５項。,鋼筋混凝土,107年6月20日,十六層,,
RPTOMLQKQHJGFBE88CC,19,138.47,住家用,鋼筋混凝土造,94年12月6日,十四層,,
RPTOMLQKQHJGFBE88CC,19,83.72,防空避難室、停車空間、門廳、管理委員會使用空間、樓梯間、機械室、水塔等,鋼筋混凝土造,94年12月6日,十四層,,
RPSNMLQKQHJGFCE78CC,45,136.87,,鋼筋混凝土造,68年3月16日,三層,,
RPQNMLQKQHJGFDE68CC,2,57.87,集合住宅,鋼筋混凝土,111年10月21日,十五層,,
RPPNMLQKQHJGFDE58CC,18,8.76,商業用,鋼筋混凝土造,95年7月26日,十層,,
RPPNMLQKQHJGFDE58CC,,7.26,防空避難室兼停車空間,鋼筋混凝土造,,十層,,
RPQNMLQKQHJGFDE68CC,2,33.03,本共有部分之項目有防空避難室兼停車空間、騎樓、門廳兼梯廳、廁所、門廊、汽車升降道、樓梯間、機械室及水箱等項。,鋼筋混凝土,111年10月21日,十五層,,
RPRNMLQKQHJGFDE78CC,33,97.28,,鋼筋混凝土造,80年7月8日,十八層,,
RPTNMLQKQHJGFDE98CC,51,19.01,,加強磚造,62年12月24日,三層,,
RPRNMLQKQHJGFDE78CC,33,31.38,,鋼筋混凝土造,80年7月8日,十八層,,
RPUNMLQKQHJGFDE09CC,4,81.48,集合住宅,鋼筋混凝土造,109年5月20日,二十四層,,
RPUNMLQKQHJGFDE09CC,4,70.59,本共有部分之項目有停車空間、防空避難室兼停車空間、樓梯間、外廊、公共服務空間、防災中心、門廳、游泳池、管委會使用空間、陽台、機械室及水箱等項。,鋼筋混凝土造,109年5月20日,二十四層,,
RPOOMLQKQHJGFDE58CC,45,75.01,,鋼筋混凝土造,68年3月26日,五層,,
RPVNMLQKQHJGFDE56CC,31,96.75,住家用,鋼筋混凝土造,82年12月31日,十二層,,
RPPOMLQKQHJGFDE68CC,34,26.44,,鋼筋混凝土造,79年4月9日,七層,,
RPVNMLQKQHJGFDE56CC,31,14.28,見使用執照,鋼筋混凝土造,82年12月31日,十二層,,
RPXNMLQKQHJGFDE76CC,34,29.75,,鋼筋混凝土造,79年4月9日,七層,,
RPWNMLQKQHJGFDE66CC,43,104.76,,鋼筋混凝土造,70年12月26日,五層,,
RPWNMLQKQHJGFDE66CC,43,14.04,,鋼筋混凝土造,70年12月26日,五層,,
RPROMLQKQHJGFDE88CC,44,107.94,,鋼筋混凝土造,69年4月7日,五層,,
RPQOMLQKQHJGFDE78CC,34,39.66,,鋼筋混凝土造,79年4月9日,七層,,
RPTOMLQKQHJGFDE09CC,3,55.47,集合住宅,鋼筋混凝土,110年9月28日,十三層,,
RPTOMLQKQHJGFDE09CC,3,34.30,共有部份,鋼筋混凝土,110年9月28日,十三層,,
RPSOMLQKQHJGFDE98CC,35,67.61,,鋼筋混凝土造,79年1月9日,十一層,,
RPSOMLQKQHJGFDE98CC,35,18.93,,鋼筋混凝土造,79年1月9日,十一層,,
RPVOMLQKQHJGFDE66CC,30,26.16,住家用,鋼筋混凝土造,83年2月15日,六層,,
RPVOMLQKQHJGFDE66CC,30,24.33,見使用執照,鋼筋混凝土造,83年2月15日,六層,,
RPUOMLQKQHJGFDE56CC,42,28.39,,鋼筋混凝土造,71年4月1日,十三層,,
RPUOMLQKQHJGFDE56CC,42,7.34,,鋼筋混凝土造,71年4月1日,十三層,,
RPPNMLQKQHJGFEE68CC,17,8.70,辦公室,鋼筋混凝土造,96年6月4日,十三層,,
RPPNMLQKQHJGFEE68CC,17,2.11,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPPNMLQKQHJGFEE68CC,17,4.56,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPRNMLQKQHJGFEE88CC,17,8.60,辦公室,鋼筋混凝土造,96年6月4日,十三層,,
RPSNMLQKQHJGFEE98CC,17,8.60,辦公室,鋼筋混凝土造,96年6月4日,十三層,,
RPRNMLQKQHJGFEE88CC,17,2.10,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPSNMLQKQHJGFEE98CC,17,2.10,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPRNMLQKQHJGFEE88CC,17,4.26,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPSNMLQKQHJGFEE98CC,17,4.24,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPUNMLQKQHJGFEE56CC,45,81.97,集合住宅,鋼筋混凝土造,68年2月28日,四層,,
RPWOMLQKQHJGFDE76CC,49,281.31,,加強磚造,64年7月11日,三層,,
RPQNMLQKQHJGFEE78CC,20,14.66,見使用執照,鋼筋混凝土結構造,93年4月13日,十層,,
RPQNMLQKQHJGFEE78CC,20,6.82,見使用執照,見使用執照,93年4月13日,十層,,
RPQNMLQKQHJGFEE78CC,20,2.87,見使用執照,見使用執照,93年4月13日,,,
RPOOMLQKQHJGFEE68CC,26,100.94,住家用,見使用執照,87年12月9日,十六層,,
RPOOMLQKQHJGFEE68CC,26,51.43,住家用,見使用執照,87年12月9日,十六層,,
RPVNMLQKQHJGFEE66CC,17,8.70,辦公室,鋼筋混凝土造,96年6月4日,十三層,,
RPPOMLQKQHJGFEE78CC,18,143.97,住家用,鋼筋混凝土造,95年11月28日,十五層,,
RPVNMLQKQHJGFEE66CC,17,2.11,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
