鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
中正區,租賃房屋,臺北市中正區漢口街一段３２號,0.0,,,,1130808,土地0建物0車位0,全,6,透天厝,一層：店舖，二至六層：住宅,鋼筋混凝土造,0600123,6.84,21,0,14,有,無,有,6000,877,,0.0,0,,RPUNMLNKQHJGFBA18CC,分租雅房,無,1130808~1140807,無,冷氣、電視機、冰箱,一般轉租
中正區,租賃房屋,臺北市中正區漢口街一段３２號,0.0,,,,1130808,土地0建物0車位0,全,6,透天厝,一層：店舖，二至六層：住宅,鋼筋混凝土造,0600123,6.84,21,0,14,有,無,有,6000,877,,0.0,0,,RPVNMLNKQHJGFBA28CC,分租雅房,無,1130808~1140807,無,冷氣、電視機、冰箱,一般轉租
中正區,租賃房屋,臺北市中正區博愛路１５６號,0.0,,,,1130808,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),,加強磚造,,18.82,4,0,4,有,無,有,15000,797,,0.0,0,,RPXNMLNKQHJGFBA48CC,分租套房,無,1130801~1140805,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
大同區,租賃房屋,臺北市大同區長安西路２０５號４樓之９,0.0,,,,1130809,土地0建物1車位0,四層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700909,23.22,1,0,1,有,有,有,8000,345,,0.0,0,此為台北市政府社會住宅包租代管計畫。,RPOOMLNKQHJGFBA67CC,獨立套房,有,1130810~1160809,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區峨眉街１３９、１４１、１４３號；環河南路一段７５號,0.0,,,,1130808,土地0建物0車位0,全,5,透天厝,,鋼筋混凝土造,0551018,35.07,20,0,20,有,無,有,15500,442,,0.0,0,,RPPOMLNKQHJGFBA77CC,分租套房,無,1130817~1140816,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區萬大路４９３巷２８弄１２號五樓,0.0,,,,1130807,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700108,91.5,3,1,1,有,無,無,18000,197,,0.0,0,此為台北市社會住宅包租代管計畫之物件。,RPQOMLNKQHJGFBA87CC,整棟(戶)出租,無,1130808~1160807,無,冷氣、電視機、瓦斯或天然氣,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區漢口街二段４１之２號,0.0,,,,1130729,土地0建物0車位0,全,4,透天厝,,加強磚造,,22.12,21,0,21,有,無,有,7800,353,,0.0,0,303號房,RPSOMLNKQHJGFBA08CC,分租套房,無,1130729~1140728,無,冷氣、熱水器、洗衣機、電視機、冰箱,
中正區,租賃房屋,臺北市中正區延平南路１６０之７號,0.0,,,,1130727,土地0建物0車位0,全,4,透天厝,,鋼筋混凝土造,0560407,19.07,12,0,12,有,無,有,13500,708,,0.0,0,302號房,RPTOMLNKQHJGFBA18CC,分租套房,無,1130727~1140726,無,冷氣、熱水器、洗衣機、電視機、冰箱,
大同區,租賃房屋,臺北市大同區民權西路２４５巷２７號二樓,0.0,,,,1130723,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),,加強磚造,0911218,25.35,1,0,1,有,無,無,10000,394,,0.0,0,,RPUOMLNKQHJGFBA28CC,獨立套房,無,1130810~1140809,無,冷氣、熱水器,社會住宅包租轉租
大同區,租賃房屋,臺北市大同區重慶北路三段２７４號,0.0,,,,1130801,土地0建物0車位0,全,4,透天厝,,加強磚造,,17.51,12,4,8,有,無,有,15500,885,,0.0,0,403號房,RPVOMLNKQHJGFBA38CC,分租套房,無,1130801~1140731,無,冷氣、熱水器、洗衣機、電視機、冰箱,
大同區,租賃房屋,臺北市大同區延平北路二段２５８號二樓,0.0,,,,1130802,土地0建物0車位0,九層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,19.66,59,0,59,有,無,有,18000,916,,0.0,0,本案為分租套房，本間位於九樓為1007室，租金包含水電費、瓦斯費、網路第四台及垃圾處理費等其他費用。租金總額含水費；電費；瓦斯費；網路費；其他垃圾處理費；,RPWOMLNKQHJGFBA48CC,分租套房,無,1130809~1150808,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
大同區,租賃房屋,臺北市大同區寧夏路２３號,0.0,,,,1130802,土地0建物0車位0,全,4,透天厝,,加強磚造,0510822,23.8,18,5,13,有,無,有,20000,840,,0.0,0,本案為分租套房，本間為307室，租金包含水、網路第四台及垃圾處理費等其他費用。多人共同承租2；租金總額含水費；網路費；其他垃圾處理費；續租案件；,RPXOMLNKQHJGFBA58CC,分租套房,無,1130809~1140808,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
萬華區,租賃房屋,臺北市萬華區環河南路二段１５４巷３號,0.0,,,,1130731,土地0建物1車位0,全,2,透天厝,住家用,磚造,,34.24,2,1,1,有,無,有,12000,350,,0.0,0,,RPOPMLNKQHJGFBA77CC,整棟(戶)出租,無,1130801~1140731,無,冷氣、熱水器、洗衣機、電視機,社會住宅代管
萬華區,租賃房屋,臺北市萬華區雙園街１８巷１５號,0.0,,,,1130728,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),,加強磚造,,61.29,4,2,2,有,無,有,35000,571,,0.0,0,續租案件；,RPQPMLNKQHJGFBA97CC,整棟(戶)出租,無,1130815~1140814,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
大同區,租賃房屋,臺北市大同區延平北路二段２５８號二樓,0.0,,,,1130807,土地0建物0車位0,七層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,19.66,59,0,59,有,無,有,17500,890,,0.0,0,本案為分租套房，本間位於七樓為2807室，租金包含水電費、瓦斯費、網路第四台及垃圾處理費等其他費用。租金總額含水費；電費；瓦斯費；網路費；其他垃圾處理費；續租案件；,RPRPMLNKQHJGFBA08CC,分租套房,無,1130813~1140812,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
萬華區,租賃房屋,臺北市萬華區開封街二段８１號１１樓之３,0.0,,,,1130809,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700212,28.67,1,0,1,有,有,有,15000,523,,0.0,0,,RPSPMLNKQHJGFBA18CC,獨立套房,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,臺北市中正區博愛路１３６號７樓,0.0,,,,1130717,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0730621,80.11,0,1,1,有,有,無,31000,387,,0.0,0,租金總額含稅；租賃期間有約定不同租金1.自民國115.8.1至117.7.31止，每月租金調整為32500元整含租賃所得稅及二代健保補充保費2.自民國117.8.1至118.7.31止，每月租金調整為34200元整含租賃所得稅及二代健保補充保費。。；,RPTPMLNKQHJGFBA28CC,,無,1130717~1180731,有,冷氣、瓦斯或天然氣,
萬華區,租賃房屋,臺北市萬華區西園路二段２８１巷１０之１號二樓,0.0,,,,1130801,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850718,40.01,2,0,2,有,無,有,15000,375,,0.0,0,202號房,RPUPMLNKQHJGFBA38CC,分租套房,無,1130801~1140731,無,冷氣、熱水器、洗衣機、電視機、冰箱,
萬華區,租賃房屋,臺北市萬華區大理街１３３巷１６之２號３樓,0.0,,,,1130808,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680115,52.64,2,1,1,有,無,有,16000,304,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPVPMLNKQHJGFBA48CC,整棟(戶)出租,無,1130810~1140809,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
大同區,租賃房屋,臺北市大同區長安西路１７４號１樓,0.0,,,,1130716,土地0建物2車位0,一層,10,店面(店鋪),商業用,鋼筋混凝土造,0810422,112.93,0,0,0,無,有,無,73956,655,,0.0,0,租金總額含稅；含有多個門牌且未個別計算租金地址長安西路180號地下一層；,RPWPMLNKQHJGFBA58CC,,有,1130716~1160809,有,冷氣,
中山區,租賃房屋,臺北市中山區新生北路３段８２巷１８號３樓之１,0.0,,,,1130806,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810929,35.71,1,1,1,有,有,有,11000,308,,0.0,0,此為台北市政府社會住宅包租代管計畫。,RPPNMLNKQHJGFCA77CC,獨立套房,無,1130811~1140810,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區東湖路１０６巷４號２樓,0.0,,,,1130806,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700721,90.69,3,1,1,有,無,無,15000,165,,0.0,0,此為台北市政府社會住宅包租代管計畫。,RPQNMLNKQHJGFCA87CC,整棟(戶)出租,無,1130806~1140805,無,熱水器、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,臺北市中山區伊通街１９巷１４號,0.0,,,,1130808,土地0建物0車位0,一層,2,公寓(5樓含以下無電梯),,加強磚造,,16.61,4,0,4,有,無,有,13068,787,,0.0,0,,RPRNMLNKQHJGFCA97CC,分租套房,無,1130810~1131109,無,冷氣、熱水器、電視機、冰箱,一般轉租
中山區,租賃房屋,臺北市中山區農安街８號２樓之３,0.0,,,,1130730,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980622,53.24,1,1,1,有,有,無,29004,545,,0.0,0,此租金已扣稅、健保租金總額含管理費；網路費；,RPSNMLNKQHJGFCA08CC,整棟(戶)出租,有,1130801~1140731,有,,
中山區,租賃房屋,臺北市中山區松江路１６巷１５號３樓,0.0,,,,1130809,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0560904,45.42,4,2,2,有,無,有,22300,491,,0.0,0,此件租賃格局為2/1/1,RPTNMLNKQHJGFCA18CC,分租套房,無,1130814~1140813,無,熱水器、洗衣機,一般轉租
中山區,租賃房屋,臺北市中山區林森北路１０７巷２８號６樓,0.0,,,,1130730,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050219,83.83,1,2,1,有,有,無,45000,537,,0.0,0,租金總額含管理費；,RPUNMLNKQHJGFCA28CC,整棟(戶)出租,無,1130803~1140802,有,,
中山區,租賃房屋,臺北市中山區民權東路二段９號十樓之３,0.0,,,,1130807,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0681022,46.44,1,0,1,有,有,有,14000,301,,0.0,0,此為台北市社會住宅包租代管計畫之物件。,RPVNMLNKQHJGFCA38CC,獨立套房,有,1130815~1160814,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區康樂街１３６巷２９弄７號,0.0,,,,1130722,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721103,54.55,1,1,1,有,無,無,15000,275,,0.0,0,,RPWNMLNKQHJGFCA48CC,獨立套房,無,1130801~1140731,無,冷氣、熱水器、冰箱,
中山區,租賃房屋,臺北市中山區撫順街３１號３樓之１２,0.0,,,,1130715,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0651108,24.84,1,1,1,有,有,有,19800,797,,0.0,0,續租案件；,RPXNMLNKQHJGFCA58CC,整棟(戶)出租,有,1130716~1140715,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區內湖路一段７３７巷７９號３樓,0.0,,,,1130807,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661209,19.95,5,1,2,有,無,無,11800,591,,0.0,0,續租案件；,RPOOMLNKQHJGFCA77CC,分租雅房,無,1130901~1140831,無,冷氣,一般轉租
中山區,租賃房屋,臺北市中山區雙城街１７巷７-３號３樓,0.0,,,,1130720,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0560401,24.5,4,1,1,有,無,有,10500,429,,0.0,0,租金總額含管理費；網路費；,RPPOMLNKQHJGFCA87CC,分租雅房,無,1130720~1140719,無,冷氣、熱水器、洗衣機、冰箱、網路,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區成功路四段３０巷４６號１樓,0.0,,,,1130717,土地0建物1車位0,一層,15,店面(店鋪),一般零售業（甲組）（不含便利商店）,鋼筋混凝土造,1070327,36.7,0,0,0,無,有,無,34000,926,,0.0,0,,RPQOMLNKQHJGFCA97CC,,有,1130731~1171231,有,冷氣、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區新生北路三段４６號十二樓之５,0.0,,,,1130729,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700504,46.92,1,0,1,有,有,有,12300,262,,0.0,0,,RPSOMLNKQHJGFCA18CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,臺北市中山區新生北路三段４６號十一樓之７,0.0,,,,1130729,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700504,42.870000000000005,1,0,1,有,有,有,9900,231,,0.0,0,,RPUOMLNKQHJGFCA38CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,臺北市中山區吉林路１３５號３樓,0.0,,,,1130729,土地0建物0車位0,三層,3,公寓(5樓含以下無電梯),住家用,加強磚造,,16.28,6,0,6,有,無,無,9500,584,,0.0,0,含增建或未登記建物；續租案件；,RPVOMLNKQHJGFCA48CC,分租套房,無,1130712~1140111,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
中山區,租賃房屋,臺北市中山區新生北路三段４６號十一樓之６,0.0,,,,1130729,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700504,43.51,1,0,1,有,有,無,9900,228,,0.0,0,,RPWOMLNKQHJGFCA58CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器,社會住宅代管
中山區,租賃房屋,臺北市中山區新生北路三段４６號十一樓之１,0.0,,,,1130729,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700504,32.96,1,0,1,有,有,有,8900,270,,0.0,0,,RPXOMLNKQHJGFCA68CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器,社會住宅代管
中山區,租賃房屋,臺北市中山區新生北路三段４６號二樓之６,0.0,,,,1130729,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700504,43.51,1,0,1,有,有,有,11300,260,,0.0,0,,RPOPMLNKQHJGFCA87CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,臺北市中山區錦州街４６號５樓,0.0,,,,1130718,土地0建物1車位0,五層,13,辦公商業大樓,商業用,鋼筋混凝土造,0730927,139.7,0,0,0,無,無,無,45511,326,,0.0,0,,RPRPMLNKQHJGFCA18CC,,無,1130801~1150731,有,,
中山區,租賃房屋,臺北市中山區天津街２１號２樓,0.0,,,,1130809,土地0建物1車位0,二層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0760930,60.25,2,2,2,有,有,有,23000,382,,0.0,0,續租案件；,RPVPMLNKQHJGFCA58CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區農安街３４號５樓之１６,0.0,,,,1130813,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680412,36.86,1,0,1,有,有,有,18000,488,,0.0,0,續租案件；,RPWPMLNKQHJGFCA68CC,獨立套房,有,1130905~1140831,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
南港區,租賃房屋,臺北市南港區八德路四段８９５號三樓,0.0,,,,1130715,土地0建物1車位0,三層,16,辦公商業大樓,商業用,鋼筋混凝土造,0841219,45.81,0,0,0,無,有,無,9000,196,,0.0,0,租期一年：自民國113年07月20日起至民國114年07月19日止。,RPPNMLNKQHJGFDA87CC,,有,1130720~1140719,有,,
松山區,租賃房屋,臺北市松山區民生東路五段１７５號１０樓之５,0.0,,,,1130812,土地0建物1車位0,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720915,91.27000000000001,2,2,2,有,有,無,38000,416,,0.0,0,,RPQNMLNKQHJGFDA97CC,整棟(戶)出租,有,1130903~1140902,有,冷氣、熱水器、瓦斯或天然氣,
南港區,租賃房屋,臺北市南港區成福路１９８-１號３樓,0.0,,,,1130717,土地0建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720729,16.53,4,2,2,有,無,有,13000,786,,0.0,0,,RPSNMLNKQHJGFDA18CC,分租套房,無,1130801~1140731,無,,一般轉租
松山區,租賃房屋,臺北市松山區民權東路三段１０３巷３號十一樓之１,0.0,,,,1130730,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0740408,100.22,3,2,1,有,有,有,35000,349,,0.0,0,,RPTNMLNKQHJGFDA28CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、洗衣機、電視機,社會住宅代管
信義區,租賃房屋,臺北市信義區吳興街４６７巷２弄６號三樓,0.0,,,,1130730,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790319,74.38,2,1,1,有,無,有,26500,356,,0.0,0,,RPUNMLNKQHJGFDA38CC,整棟(戶)出租,無,1130801~1140731,無,冷氣、熱水器,社會住宅代管
松山區,租賃房屋,臺北市松山區基隆路一段４２號三樓,0.0,,,,1130722,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600712,105.93,4,1,2,有,無,有,18000,170,,0.0,0,,RPVNMLNKQHJGFDA48CC,整棟(戶)出租,無,1130815~1140814,無,冷氣、熱水器、冰箱,社會住宅代管
士林區,租賃房屋,臺北市士林區承德路４段３巷２９號２樓之２,0.0,,,,1130810,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840307,23.21,1,0,1,有,無,有,15000,646,,0.0,0,,RPQNMLNKQHJGFEA08CC,獨立套房,無,1130810~1140809,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
士林區,租賃房屋,臺北市士林區大東路３５號４樓,0.0,,,,1130802,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住商用,加強磚造,0511108,20.81,8,0,8,有,無,無,16000,769,,0.0,0,含增建或未登記建物；,RPSNMLNKQHJGFEA28CC,分租套房,無,1130802~1140801,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
士林區,租賃房屋,臺北市士林區大東路３５號３樓,0.0,,,,1130803,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住商用,加強磚造,0511108,24.59,8,0,8,有,無,無,14100,573,,0.0,0,多人共同承租2；含增建或未登記建物；續租案件；,RPTNMLNKQHJGFEA38CC,分租套房,無,1130817~1140816,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
士林區,租賃房屋+車位,臺北市士林區德行東路１０９巷７９號４樓,0.0,,,,1130730,土地0建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030213,282.96,3,2,3,有,有,無,121288,429,坡道平面,35.09,0,此租金已扣稅、健保租金總額含管理費；,RPUNMLNKQHJGFEA48CC,整棟(戶)出租,有,1130801~1150731,有,,
士林區,租賃房屋,臺北市士林區大東路１５之６號２~３樓,0.0,,,,1130803,土地0建物0車位0,二層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0601119,25.78,4,1,3,有,無,無,10000,388,,0.0,0,含增建或未登記建物；續租案件；,RPVNMLNKQHJGFEA58CC,分租套房,無,1130811~1140810,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
士林區,租賃房屋,臺北市士林區大東路３５號２樓,0.0,,,,1130722,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住商用,加強磚造,0511108,24.59,8,0,8,有,無,無,16000,651,,0.0,0,含增建或未登記建物；,RPWNMLNKQHJGFEA68CC,分租套房,無,1130723~1140722,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
士林區,租賃房屋,臺北市士林區中正路３６５巷３２號４樓,0.0,,,,1130710,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770914,23.14,4,1,2,有,無,有,19500,843,,0.0,0,多人共同承租2；租金總額含網路費；其他清潔費；,RPXNMLNKQHJGFEA78CC,分租套房,無,1130715~1140714,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
士林區,租賃房屋,臺北市士林區至善路二段１１９號２樓,0.0,,,,1130801,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750902,79.93,2,1,1,有,無,無,19800,248,,0.0,0,,RPOOMLNKQHJGFEA97CC,整棟(戶)出租,無,1130801~1140731,無,,社會住宅代管
北投區,租賃房屋,臺北市北投區知行路８６號３樓,0.0,,,,1130807,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701218,108.69999999999999,3,2,1,有,無,無,19000,175,,0.0,0,,RPPOMLNKQHJGFEA08CC,整棟(戶)出租,無,1130805~1140804,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北投區,租賃房屋,臺北市北投區永興路二段４７號七樓,0.0,,,,1130810,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990901,100.33000000000001,1,0,1,有,有,無,23000,229,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPQOMLNKQHJGFEA18CC,獨立套房,有,1130810~1140809,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
士林區,租賃房屋,臺北市士林區延平北路六段３６８巷２０號四樓,0.0,,,,1130806,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691002,95.18,3,1,2,有,無,無,18500,194,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPROMLNKQHJGFEA28CC,整棟(戶)出租,無,1130810~1140809,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北投區,租賃房屋,臺北市北投區大業路７４１號,0.0,,,,1130729,土地0建物0車位0,全,3,透天厝,住商用,加強磚造,0520101,39.06,11,5,6,有,無,有,16000,410,,0.0,0,,RPSOMLNKQHJGFEA38CC,分租套房,無,1130729~1140728,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
大安區,租賃房屋,臺北市大安區光復南路４００號,0.0,,,,1130716,土地0建物1車位0,一層,5,店面(店鋪),見使用執照,鋼筋混凝土造,0660906,111.05,0,0,0,無,無,無,86000,774,,0.0,0,租金總額含稅；,RPQNMLNKQHJGFFA18CC,,無,1130901~1160831,無,,
大安區,租賃房屋,臺北市大安區八德路二段１５號４樓,0.0,,,,1130722,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640304,19.83,5,0,2,有,無,有,12500,630,,0.0,0,,RPRNMLNKQHJGFFA28CC,分租雅房,無,1130801~1140731,無,,一般轉租
大安區,租賃房屋,臺北市大安區八德路二段１５號４樓,0.0,,,,1130730,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640304,19.17,5,0,2,有,無,有,11900,621,,0.0,0,,RPSNMLNKQHJGFFA38CC,分租雅房,無,1130801~1140731,無,,一般轉租
大安區,租賃房屋,臺北市大安區浦城街１３巷９號五樓之３,0.0,,,,1130809,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960913,19.91,1,0,1,有,有,有,16500,829,,0.0,0,,RPTNMLNKQHJGFFA48CC,獨立套房,有,1130809~1140808,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
大安區,租賃房屋,臺北市大安區和平東路一段６６號４樓之２,0.0,,,,1130809,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0771012,52.64,0,1,1,有,有,無,23000,437,,0.0,0,租金總額含稅；其他健保補充保費；租賃期間有約定不同租金前2年租金每月23000含稅、健保補充保費；第3年起每月租金調整為24380含稅、健保補充保費。；,RPUNMLNKQHJGFFA58CC,,有,1130810~1160809,有,冷氣、熱水器,
文山區,租賃房屋,臺北市文山區羅斯福路五段２１８巷６弄１４號３樓,0.0,,,,1130812,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720510,73.38,2,2,1,有,無,有,30000,409,,0.0,0,,RPQNMLOKQHJGFAA77CC,整棟(戶)出租,無,1130815~1140814,無,冷氣、熱水器,社會住宅代管
文山區,租賃房屋,臺北市文山區木新路二段２７０之１號五樓,0.0,,,,1130810,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661201,72.62,2,2,1,有,無,有,22500,310,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPRNMLOKQHJGFAA87CC,整棟(戶)出租,無,1130810~1140809,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,臺北市中正區中華路二段５５號,0.0,,,,1130812,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0620727,21.09,8,2,6,有,無,有,15500,735,,0.0,0,,RPXNMLOKQHJGFAA48CC,分租套房,無,1130812~1140811,無,冷氣、熱水器、電視機、冰箱,一般代管
文山區,租賃房屋,臺北市文山區辛亥路七段８４巷５號７樓之５,0.0,,,,1130812,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0891025,111.65,3,2,1,有,有,無,30000,269,,0.0,0,,RPOOMLOKQHJGFAA67CC,整棟(戶)出租,有,1130820~1140819,有,,社會住宅包租轉租
