鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區油管路二段.山鼻二路交叉口新鼻段323地號,25.85,住,,,1130815,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.37,3,2,2,有,無,17020000,124705,坡道平面,31.52,1700000,,RPUNMLTJRHJGFEH07CB,皇普LaVie,F棟2-8F號,
楊梅區,房地(土地+建物),桃園市楊梅區員富段235地號,22.51,住,,,1130814,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.81,2,2,1,有,無,5400000,80826,,0.0,0,,RPRNMLTJRHJGFDH76DB,全新綻3,A3棟3F號,
桃園區,房地(土地+建物),桃園市桃園區國強二街299巷附近,13.95,住,,,1130812,土地4建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,73.61,2,2,1,有,無,10160000,138025,,0.0,0,,RPPNMLKKRHJGFAH97CB,鴻築湖適,B6棟9樓號,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園市桃園區中路二段0208-0000地號等4筆,30.28,住,,,1130815,土地4建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.96,4,2,2,有,無,29590000,163938,坡道平面,24.8,2350000,,RPTNMLKKRHJGFAH38CB,昭揚大臻,A1棟6F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區中園路198號,46.19,,工業區,丁種建築用地,1130818,土地1建物1車位3,八層,13,廠辦,工商用,鋼筋混凝土造,,356.31,1,0,0,有,無,21630000,67563,坡道平面,93.15,3850000,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKKRHJGFBH48CB,憶聲智匯科技園區,B棟8F-F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區中園路198號,46.19,,工業區,丁種建築用地,1130818,土地1建物1車位2,十一層,13,廠辦,工商用,鋼筋混凝土造,,325.26,1,0,0,有,無,18300000,60800,坡道平面,62.1,2300000,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLKKRHJGFBH58CB,憶聲智匯科技園區,B棟11F-F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區和豐街、和美街附近豐興段312、313地號,25.69,住,,,1130813,土地2建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.72,2,2,2,有,無,13180000,124042,坡道平面,38.38,1850000,,RPXNMLKKRHJGFBH88CB,厚陞晴,A3棟4樓號,
中壢區,房地(土地+建物)+車位,桃園市中壢區和豐街、和美街附近豐興段312、313地號,25.69,住,,,1130820,土地2建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,133.02,2,2,2,有,無,15820000,151303,坡道平面,41.68,2000000,,RPOOMLKKRHJGFBH08CB,厚陞晴,A3棟5樓號,
中壢區,房地(土地+建物)+車位,桃園市中壢區和豐街、和美街附近豐興段312、313地號,24.6,住,,,1130817,土地2建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.16,2,2,1,有,無,15230000,151235,坡道平面,41.68,2000000,,RPPOMLKKRHJGFBH18CB,厚陞晴,B1棟5樓號,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街二段157號旁,28.46,住,,,1130820,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.34,3,2,2,有,無,13780000,98020,坡道平面,24.08,1600000,,RPPNMLKKRHJGFDH38DB,合悅旭,B-02F號,
觀音區,房地(土地+建物),桃園市觀音區大觀路四段331號旁,26.23,,一般農業區,甲種建築用地,1130815,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.44,3,2,2,有,無,6580000,77013,,0.0,0,,RPSNMLLKRHJGFBH48CB,璞心苑,A08-5F號,
觀音區,房地(土地+建物),桃園市觀音區大觀路四段331號旁,17.82,,一般農業區,甲種建築用地,1130817,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,58.04,2,2,1,有,無,4620000,79600,,0.0,0,,RPTNMLLKRHJGFBH58CB,璞心苑,A09-2F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路一段上,32.73,住,,,1130813,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,184.82,3,2,3,有,無,26275000,160094,坡道平面,34.44,2200000,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLLKRHJGFBH68CB,耑鑄,A棟1-11F號,
觀音區,房地(土地+建物),桃園市觀音區大觀路四段331號旁,17.71,,一般農業區,甲種建築用地,1130817,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,57.66,2,2,1,有,無,4600000,79778,,0.0,0,,RPOOMLLKRHJGFBH18CB,璞心苑,A10-2F號,
觀音區,房地(土地+建物),桃園市觀音區大觀路四段331號旁,17.71,,一般農業區,甲種建築用地,1130818,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,57.66,2,2,1,有,無,4600000,79778,,0.0,0,,RPPOMLLKRHJGFBH28CB,璞心苑,A10-4F號,
觀音區,房地(土地+建物)+車位,桃園市觀音區中平路62號旁,28.58,住,,,1130820,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.07,3,2,2,有,無,9500000,67249,坡道平面,31.11,1500000,,RPQOMLLKRHJGFBH38CB,鳳皇秀院,A2-9F號,
觀音區,房地(土地+建物)+車位,桃園市觀音區中平路62號旁,28.58,住,,,1130820,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.07,3,2,2,有,無,9600000,68090,坡道平面,31.11,1500000,,RPROMLLKRHJGFBH48CB,鳳皇秀院,A2-2F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段395號旁,13.64,商,,,1130813,土地3建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.26,3,2,2,有,無,16100000,152014,坡道平面,30.15,2250000,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLLKRHJGFBH78CB,聯上光域,C棟C5-10F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段395號旁,13.96,商,,,1130816,土地3建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.42,3,2,2,有,無,17180000,160073,坡道平面,30.15,2250000,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLLKRHJGFBH88CB,聯上光域,A棟A1-10F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區內定六街402號旁,26.9,,一般農業區,甲種建築用地,1130817,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.44,3,1,2,有,無,9880000,81980,坡道平面,35.0,1400000,親友、員工、共有人或其他特殊關係間之交易；,RPXOMLLKRHJGFBH09CB,岩美璞丰,A1棟07號,
蘆竹區,房地(土地+建物),桃園市蘆竹區龍安街二段472號對面,57.96,,特定農業區,農牧用地,1130813,土地4建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,68.44,2,2,2,有,無,8750000,127849,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKRHJGFEH48CB,廣川漾,B棟6號,
桃園區,房地(土地+建物)+車位,桃園市桃園區青溪三路與中央街交叉口,19.79,住,,,1130815,土地2建物1車位1,四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.98,3,2,2,有,無,22110000,163366,坡道平面,24.8,2150000,,RPSNMLMKRHJGFAH48CB,昭揚天川,A3棟4F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區日光路附近,24.48,住,,,1130816,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.77,3,2,2,有,無,24450000,158384,坡道平面,41.5,1600000,,RPTNMLMKRHJGFAH58CB,麗寶南法莊園-普羅旺斯,B棟B1-6F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區內定六街402號旁,26.7,,一般農業區,甲種建築用地,1130817,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,137.67,3,1,2,有,無,9920000,82010,一樓平面,35.0,1500000,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMKRHJGFBH28CB,岩美璞丰,3棟07號,
中壢區,房地(土地+建物)+車位,桃園市中壢區水青路520號對面,27.65,農,,,1130818,土地2建物1車位1,一層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.97,2,1,1,有,無,11460000,138965,坡道平面,37.6,1820000,土地交易總價內包含7萬元整廣青段116-10地號農地價款。,RPPOMLMKRHJGFBH38CB,大清璞樂,B棟6-01F號,
觀音區,房地(土地+建物),桃園市觀音區大觀路四段331號旁,21.33,,一般農業區,甲種建築用地,1130817,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,69.5,2,2,1,有,無,5520000,79424,,0.0,0,,RPVOMLMKRHJGFBH98CB,璞心苑,A12-2F號,
觀音區,房地(土地+建物),桃園市觀音區大觀路四段331號旁,16.7,,一般農業區,甲種建築用地,1130817,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,54.38,2,2,1,有,無,4260000,78338,,0.0,0,,RPXOMLMKRHJGFBH56CB,璞心苑,B08-4F號,
觀音區,房地(土地+建物),桃園市觀音區大觀路四段331號旁,16.7,,一般農業區,甲種建築用地,1130817,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,54.38,2,2,1,有,無,4360000,80177,,0.0,0,,RPPPMLMKRHJGFBH48CB,璞心苑,B08-5F號,
大園區,房地(土地+建物),桃園市大園區環區中路與科七街交叉口附近,17.62,住,,,1130820,土地1建物1車位0,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,59.35,0,0,0,無,無,9580000,161415,,0.0,0,,RPROMLMKRHJGFEH88CB,宗佳領御,S棟7號,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區機捷路二段999巷,29.93,住,,,1130817,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,156.97,3,2,2,有,無,17900000,131796,坡道平面,35.57,1900000,,RPVOMLMKRHJGFEH66CB,明日幸,A1棟9F號,
龜山區,房地(土地+建物),桃園市龜山區樂善二路與文化二路口附近,10.19,住,,,1130818,土地1建物1車位0,四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,79.6,2,2,1,有,無,11100000,139447,,0.0,0,,RPRNMLMKRHJGFHH09CB,竹城豐州,A2-04F號,
龜山區,房地(土地+建物)+車位,桃園市龜山區樂善二路與文化二路口附近,10.19,住,,,1130818,土地1建物1車位1,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.91,2,2,1,有,無,13450000,143844,坡道平面,30.31,2000000,,RPUNMLMKRHJGFHH76CB,竹城豐州,A2-12F號,
龜山區,房地(土地+建物)+車位,桃園市龜山區樂善二路與文化二路口附近,12.32,住,,,1130819,土地1建物1車位1,四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.28,2,2,2,有,無,15030000,136814,坡道平面,30.31,1900000,,RPVNMLMKRHJGFHH86CB,竹城豐州,A3-04F號,
龜山區,房地(土地+建物)+車位,桃園市龜山區樂善二路與文化二路口附近,15.29,住,,,1130820,土地1建物1車位1,三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.46,3,2,2,有,無,17550000,130927,坡道平面,30.31,1950000,,RPOOMLMKRHJGFHH88CB,竹城豐州,A6-03F號,
龜山區,房地(土地+建物)+車位,桃園市龜山區樂善二路與文化二路口附近,15.29,住,,,1130818,土地1建物1車位1,五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.46,3,2,2,有,無,17450000,131347,坡道平面,30.31,1800000,,RPQOMLMKRHJGFHH09CB,竹城豐州,A6-05F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路一段與文昌路交叉路口,16.16,住,,,1130820,土地3建物1車位1,十二層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.22,2,2,2,有,無,16580000,172401,坡道平面,43.1,2250000,,RPQNMLNKRHJGFBH48CB,樺龍淳藝,A棟2-12F號,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區興中街100巷10號旁,22.51,商,,,1130820,土地4建物1車位2,十五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,245.98,4,2,3,有,無,24820000,118503,坡道平面,60.5,2840000,,RPSNMLNKRHJGFEH98CB,皇普MOMA-琢慕,A棟5-15號,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區興中街100巷10號旁,18.72,商,,,1130820,土地4建物1車位1,十五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,184.62,3,2,2,有,無,20600000,121980,坡道平面,30.25,1770000,,RPTNMLNKRHJGFEH09CB,皇普MOMA-琢慕,A棟2-15號,
八德區,房地(土地+建物)+車位,桃園市八德區中正路與興仁路交叉口附近,22.35,住,,,1130819,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.25,3,2,2,有,無,18500000,134212,坡道平面,24.82,1800000,,RPSNMLNKRHJGFFH09CB,佳昕.昕綻,B棟3-5F號,
八德區,房地(土地+建物)+車位,桃園市八德區中正路與興仁路交叉口附近,15.56,住,,,1130819,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.48,2,2,1,有,無,14000000,139049,坡道平面,24.82,1950000,,RPTNMLNKRHJGFFH56CB,佳昕.昕綻,B棟6-2F號,
八德區,房地(土地+建物)+車位,桃園市八德區中正路與興仁路交叉口附近,15.56,住,,,1130819,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.7,2,2,1,有,無,14530000,146896,坡道平面,26.04,1800000,,RPUNMLNKRHJGFFH66CB,佳昕.昕綻,B棟6-15F號,
八德區,房地(土地+建物)+車位,桃園市八德區中正路與興仁路交叉口附近,22.4,住,,,1130819,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.75,3,2,2,有,無,17400000,124870,坡道平面,24.82,1800000,,RPVNMLNKRHJGFFH76CB,佳昕.昕綻,B棟7-5F號,
八德區,房地(土地+建物)+車位,桃園市八德區中正路與興仁路交叉口附近,21.96,住,,,1130820,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.2,3,2,2,有,無,18250000,133192,坡道平面,24.82,1950000,,RPXNMLNKRHJGFFH96CB,佳昕.昕綻,C棟5-5F號,
八德區,房地(土地+建物)+車位,桃園市八德區中正路與興仁路交叉口附近,21.96,住,,,1130819,土地1建物1車位2,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.02,3,2,2,有,無,20900000,138912,坡道平面,49.64,3900000,,RPOOMLNKRHJGFFH78CB,佳昕.昕綻,C棟5-11F號,
八德區,房地(土地+建物)+車位,桃園市八德區永豐路與富城街交叉口附近,20.4,住,,,1130820,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.37,3,2,2,有,無,16980000,118803,坡道平面,24.67,1690000,,RPUOMLNKRHJGFFH76CB,合雄大境,A2棟10F號,
八德區,房地(土地+建物)+車位,桃園市八德區永豐路與富城街交叉口附近,12.9,住,,,1130816,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.19,2,2,1,有,無,12560000,130029,坡道平面,24.67,1960000,,RPQPMLNKRHJGFFH09CB,合雄大境,D2棟10F號,
八德區,房地(土地+建物)+車位,桃園市八德區永豐路與富城街交叉口附近,20.31,住,,,1130817,土地1建物1車位2,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.17,3,2,2,有,無,18690000,115544,坡道平面,49.34,3920000,,RPWPMLNKRHJGFFH07CB,合雄大境,E3棟5F號,
八德區,房地(土地+建物)+車位,桃園市八德區永豐路與富城街交叉口附近,13.26,住,,,1130817,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.11,2,2,1,有,無,12410000,125240,坡道平面,24.67,1960000,,RPRQMLNKRHJGFFH66CB,合雄大境,F3棟3F號,
龜山區,房地(土地+建物)+車位,桃園市龜山區文禾路,17.48,其他,,,1130820,土地2建物1車位1,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.18,3,2,2,有,無,21900000,159700,坡道平面,26.45,2300000,,RPQNMLNKRHJGFHH09CB,富宇富御,F棟7-08F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區青溪三路與中央街交叉口,13.54,住,,,1130816,土地2建物1車位1,一層,20,店面(店鋪),商業用,鋼筋混凝土造,,108.59,1,0,1,有,無,20610000,217926,坡道平面,24.8,2350000,,RPSOMLOKRHJGFAH78CB,昭揚天川,S3棟1F號,
桃園區,房地(土地+建物),桃園市桃園區青溪三路與中央街交叉口,13.54,住,,,1130816,土地2建物1車位0,一層,20,店面(店鋪),商業用,鋼筋混凝土造,,83.79,1,0,1,有,無,18260000,217926,,0.0,0,,RPTOMLOKRHJGFAH88CB,昭揚天川,S5棟1F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區青溪三路與中央街交叉口,12.88,住,,,1130816,土地2建物1車位1,一層,20,店面(店鋪),商業用,鋼筋混凝土造,,102.68,1,0,1,有,無,19570000,217888,坡道平面,22.96,2200000,,RPVOMLOKRHJGFAH09CB,昭揚天川,S6棟1F號,
桃園區,房地(土地+建物),桃園市桃園區青溪三路與中央街交叉口,13.43,住,,,1130816,土地2建物1車位0,一層,20,店面(店鋪),商業用,鋼筋混凝土造,,83.15,1,0,1,有,無,18110000,217799,,0.0,0,,RPWOMLOKRHJGFAH56CB,昭揚天川,S7棟1F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵站前東路二段與青埔一街交叉口附近,27.34,住,,,1130817,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.96,3,2,2,有,無,27990000,203145,坡道平面,31.76,2150000,交易總價含下列非屬預售屋價格之費用:傢俱設備費190000元；,RPUNMLOKRHJGFBH98CB,閣美學,A5-11F號,
新屋區,房地(土地+建物)+車位,桃園市新屋區赤欄里1鄰東興路一段450巷52號八樓之3,25.04,,特定農業區,甲種建築用地,1130820,土地2建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.55,3,2,2,有,無,8450000,69621,坡道平面,36.57,1350000,,RPRNMLOKRHJGFDH88CB,大清夢想家,C3棟8樓號,
中壢區,房地(土地+建物)+車位,桃園市中壢區興北一路與興東路交叉口附近,24.48,住,,,1130819,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.72,3,1,2,有,無,18560000,141015,坡道平面,27.64,2050000,,RPPNMLPKRHJGFBH58CB,櫻花響,A棟1-13F號,
觀音區,房地(土地+建物)+車位,桃園市觀音區仁愛路39巷8弄8號對面,26.41,住,,,1130816,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.22,3,2,2,有,無,8980000,64936,坡道平面,28.03,1500000,,RPOOMLQKRHJGFBH68CB,長松天觀,A棟1-13F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區永裕路128號旁,22.1,住,,,1130819,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.53,2,2,2,有,無,17550000,184109,坡道平面,39.97,2350000,,RPOPMLQKRHJGFBH78CB,誠鑫19,A3棟4號,
中壢區,房地(土地+建物),桃園市中壢區永裕路128號旁,22.1,住,,,1130819,土地1建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.56,2,2,2,有,無,15160000,183624,,0.0,0,,RPPPMLQKRHJGFBH88CB,誠鑫19,A2棟6號,
觀音區,房地(土地+建物)+車位,桃園市觀音區大觀路四段331號旁,21.16,,一般農業區,甲種建築用地,1130817,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,79.45,2,2,1,有,無,7020000,79988,一樓平面,10.44,1500000,,RPTPMLQKRHJGFBH66CB,璞心苑,A03-1F號,
觀音區,房地(土地+建物)+車位,桃園市觀音區大觀路四段331號旁,21.14,,一般農業區,甲種建築用地,1130819,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.98,2,2,1,有,無,7160000,80720,一樓平面,12.1,1600000,,RPUPMLQKRHJGFBH76CB,璞心苑,A05-1F號,
觀音區,房地(土地+建物)+車位,桃園市觀音區大觀路四段331號旁,16.87,,一般農業區,甲種建築用地,1130818,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,65.4,2,1,1,有,無,5880000,79694,一樓平面,10.44,1500000,,RPVPMLQKRHJGFBH86CB,璞心苑,A07-1F號,
觀音區,房地(土地+建物)+車位,桃園市觀音區大觀路四段331號旁,17.82,,一般農業區,甲種建築用地,1130817,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,68.48,2,2,1,有,無,6020000,77877,一樓平面,10.44,1500000,,RPWPMLQKRHJGFBH96CB,璞心苑,A11-3F號,
觀音區,房地(土地+建物)+車位,桃園市觀音區大觀路四段331號旁,15.11,,一般農業區,甲種建築用地,1130817,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,59.63,2,1,1,有,無,5420000,79691,一樓平面,10.44,1500000,,RPOQMLQKRHJGFBH88CB,璞心苑,B09-1F號,
觀音區,房地(土地+建物),桃園市觀音區大觀路四段331號旁,17.54,,一般農業區,甲種建築用地,1130820,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,57.11,2,2,1,有,無,4460000,78095,,0.0,0,,RPQQMLQKRHJGFBH09CB,璞心苑,A06-4F號,
觀音區,房地(土地+建物),桃園市觀音區大觀路四段331號旁,17.82,,一般農業區,甲種建築用地,1130820,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,58.04,2,2,1,有,無,4520000,77877,,0.0,0,,RPSQMLQKRHJGFBH66CB,璞心苑,A09-4F號,
觀音區,房地(土地+建物),桃園市觀音區大觀路四段331號旁,15.26,,一般農業區,甲種建築用地,1130820,土地1建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,49.68,3,1,2,有,無,3960000,79710,,0.0,0,,RPWQMLQKRHJGFBH07CB,璞心苑,B10-1F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區松勇路與松義路交叉路口,14.64,商,,,1130819,土地1建物1車位1,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.38,3,2,2,有,無,17200000,111763,坡道平面,30.93,1950000,,RPWNMLSKRHJGFBH96CB,大清城?,B棟2-10F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區正光二街229巷旁,29.78,住,,,1130820,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.22,3,2,2,有,無,16960000,115015,坡道平面,37.02,2100000,,RPPNMLSKRHJGFAH88DB,福倉心硯,A棟2-13F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區圓光路二段283巷42弄1號對面,22.42,,特定農業區,甲種建築用地,1130811,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.09,3,2,2,有,無,10550000,97604,一樓平面,0.0,0,,RPPNMLKLRHJGFBH18CB,青城之愛3,A棟9F號,
觀音區,房地(土地+建物)+車位,桃園市觀音區大觀路四段331號旁,17.82,,一般農業區,甲種建築用地,1130813,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,68.48,2,2,1,有,無,6120000,79600,一樓平面,10.44,1500000,,RPVNMLKLRHJGFBH78CB,璞心苑,A09-3F號,
觀音區,房地(土地+建物)+車位,桃園市觀音區大觀路四段331號旁,21.77,,一般農業區,甲種建築用地,1130815,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.33,3,1,2,有,無,7080000,78713,一樓平面,10.44,1500000,,RPWNMLKLRHJGFBH88CB,璞心苑,B10-3F號,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區員富段310地號等4筆,24.85,住,,,1130820,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,165.44,3,2,2,有,無,12250000,85679,坡道平面,35.07,1080000,,RPPNMLKLRHJGFDH38CB,弘峻公園賦,B3棟07F號,
